,x
23, 세월호 침몰 참사에 직접 노란리본을 그려 하나의 작은 움직임이 큰 기적을 캠페인에 동참한 스타들이 화제다 지난 일 배우 겸 가수 심은진은 자신의 트위터에 여기저기보니 노란리본 그림에도 저작권 어쩌고 하는 걸 보게되었어요 그래서 그냥 제가 그렸어요 이 그림은 마음껏 가져다 쓰셔도 됩니다 어차피 마음은 다 하나가 아니겠습니까라는 글과 함께 자신이 직접 그린 노란리본 그림을 게재했다 공개된 그림은 검은 바탕화면에 노란색으로 그려진 리본의 모습이며 그림 아래에는 기다리고 있을게라는 간절한 마음이 담긴 글귀가 적혀있다 박은지 역시 일 자신의 트위터에 한국을 위해 기도해주세요 기적이 일어나길 진심으로 기도합니다라는 글과 함께 하나의 움직임이 큰 기적을이라고 글귀가 적힌 노란리본 사진을 게재했다 세월호 침몰 참사 박은지와 심은지 노란리본 캠페인 참여에 누리꾼들은 세월호 침몰 하나의 작은 움직임이 큰 기적을 제발 기적을 하나의 작은 움직임이 큰 기적을 저도 세월호 침몰 애도하는 마음을 담아 노란리본 캠페인에 참여했습니다 세월호 침몰 정말 하나의 작은 움직임이 큰 기적을 이룰 수 있길 바랍니다 등의 반응을 보였다 
24, 세월호 침몰 노란리본 캠페인에 배우 김소현이 동참했다 지난 일 김소현은 자신의 트위터에 간절한 마음이 모여 큰 기적이 일어나길 바랍니다라는 글과 함께 트위터 프로필 사진을 노란리본 사진으로 변경했다 변경된 프로필 사진에는 하나의 작은 움직임이 큰 기적을이라는 글귀가 적혀있다 김소현 외에도 배우 박광현 심은진 등이 노란리본 캠페인에 참석했다 특히 심은진은 직접 그린 노란리본으로 재능기부를 하기도 해 눈길을 끌었다 세월호 침몰 하나의 작은 움직임이 큰 기적을 노란리본 캠페인에 누리꾼들은 세월호 침몰 노란리본 달아서 아이들만 돌아올 수 있다면 하나의 작은 움직임이 큰 기적을 간절히 바랍니다 하나의 작은 움직임이 큰 기적을 제발 기적처럼 살아줘 세월호 침몰 노란리본 캠페인 진짜 단 한명만이라도 살아줘 제발 등의 반응을 보였다 
25, 세월호 침몰 청해진해운 구원파라서 뻔뻔한 번 구원은 악행을 해도 구원 유병언 전 세모그룹 회장이 세월호 선사인 청해진해운의 실소유주로 알려진 가운데 기독교복음침례회 구원파와 밀접한 관련이 있다는 소식이 전해졌다 일 는 청해진해운 전 직원과의 인터뷰를 보도했다 그는  이상이 신도라고 볼 수 있다 구원파 신도가 아니더라도 교육 등을 통해서 신도를 만들고라며 이준석 선장 같은 경우는 원래는 부인이 신도였다 본인은 절실하지 않았는데 해운사 들어와서 집회도 참석하고 좀 신실해졌다라고 말했다 또 다른 해운업계 관계자 역시 거의 선원들은 구원파 교인이라든가 교인이 아니면 채용하지 않는다는 소문도 들었다고 증언했다 구원파는 년 권신찬 목사와 그의 사위인 세모그룹 유병언 전 회장이 세운 것으로 알려졌으며 신도는 약 만 명에 이르고 있다 구원파는 한 번 구원은 영원한 구원이라는 교리로 신도들을 유인하며 세력을 키워왔다 한편 수사당국은 구원파의 압수수색을 진행하고 각종 의혹을 밝힐 예정이다 세월호 침몰과 구원파가 관련 있다는 소식을 접한 네티즌은 세월호 침몰구원파 그래서 선장이 당당했구나 자기는 구원받았으니까 세월호 침몰구원파 아 정말 무섭다 세월호 침몰구원파 구원파 교리 저게 말이여 뭐여 등의 반응을 보였다 
26, 세월호 침몰에 배우 류시원이 애도를 전했다 일 류시원은 자신의 페이스북에 아직 할일이 너무 많은 아이들인데 너무 안타깝고 마음이 아프다 저도 모터스포츠인들도 진심으로 애도합니다라는 글과 함께 사진을 게재했다 공개된 사진은 흑백사진으로 모터스포츠인들이 묵념을 하고 있는 모습이 담겨있다 류시원은 지난 일 강원도 태백에서 열린 슈퍼레이스 챔피언쉽십 라운드에도 자신의 차량과 왼쪽 가슴에 검은 리본을 부착해 애도의 뜻을 표한 바 있다 세월호 침몰 류시원 애도 모습에 누리꾼들은 세월호 침몰 정말 전국민이 이렇게 간절히 바랍니다 세월호 침몰 기적이 있었으면 세월호 침몰 하늘이 무심하다 등의 반응을 보였다 
27, 세월호 참사는 원칙을 버린 대충주의와 숱한 판단 오류가 겹쳐 일어난 명백한 인재人災였다 이 배는 짙은 안개 속에서 무리하게 출항했고 입사 개월 차 등 항해사의 지휘로 위험한 물길을 통과하다 사고를 냈다 엉성하게 묶은 짐이 쏠려 배가 기울자 선원들은 승객을 버리고 가장 먼저 탈출하는 기민함을 보였다 선원의 명예란 말을 들먹이기조차 낯뜨거운 세월호 사건은 원칙이 송두리째 무너져내린 우리 사회의 자화상을 보여준다 그 대가를 어린 고교생들이 치렀다 세월호 참사에 나타난 판단 오류와 잘못을 가지로 나눠 짚어봤다  안개 속 무리한 출항 예고된 비극 세월호는 출항부터 모든 것이 대충이었다 세월호 출항 예정 시각이었던 지난 일 저녁 시 분엔 인천항에 안개가 자욱해 다른 선박들은 출항을 포기하고 있었다 세월호만 시간 분 늦게 출항을 강행했다 세월호는 운항 허가가 나자 규정을 위반해 짐을 더 싣기 시작했다 짜리 대형 트레일러부터 굴착기 지게차까지 더 실어 자동차 총 대 등 화물 을 실었다 규정상 화물은 만 실어야 했다 규정의 배에 가까운 화물이 실린 것이다 화물 적재를 마친 뒤 분간 화물을 단단히 고정해야 했지만 이것도 제대로 이뤄지지 않았다 세월호는 마지막 짐을 실은 지 분 만인 오후 시에 출항했다 화물을 제대로 고정하지 않았다는 뜻이다 이렇듯 선내에 대충 실린 화물은 시한폭탄이나 마찬가지였다 규정 무게의 배에 가까운 화물은 배가 기울면서 한쪽으로 밀렸고 이는 세월호의 복원력을 잃게 해 침몰하게 만든 것으로 추정된다 구속된 등 항해사 신모씨는 사고 원인을 묻는 말에 세월호의 복원력이 없었다고 답했다  세월號 사고 전부터 뒤뚱거리고 불안 만든 지 년 된 고물배 세월호는 언제 어떤 사고를 낼지 알 수 없었다 무리한 증축으로 무게중심이 불안정했고 사고 이전부터 뒤뚱거려 불안했다는 증언이 잇따랐다 청해진해운은 년 년 된 노후 선박을 일본에서 사들여 면허를 받았고 선실 증축을 위해 개조했다 선박 후미 윗부분이 증축되면서 배 아래쪽에 있어야 할 무게중심이 위로 올라가 세월호의 복원력이 크게 약해졌다는 분석이 나오고 있다 선사 검사를 통해 증축 허가를 내준 곳은 선사들의 모임인 해운조합이었다 지난 월 통과한 선박 설비 안전검사도 제대로 됐는지 의문이다 승객 전원을 구하고도 남을 구명정 개가 있었지만 펼쳐진 건 한 개뿐이었다 구명정 잠금장치가 풀리지 않으면서 나머지는 정상 작동하지 않은 것으로 파악되고 있다 낡은 하드웨어도 문제였지만 소프트웨어는 더 엉망이었다 일에 한 번 선내 비상훈련이 기본이지만 선장선원들은 비상훈련은커녕 기본 매뉴얼도 모르고 있었다 청해진해운 이 지난해 쓴 교육훈련비는 만원 이었다  험로 지휘한 입사 개월차 등 항해사 세월호 침몰 사고는 우리 사회의 뿌리깊은 적당주의와 대충주의가 부른 참사로 드러나고 있다 세월호가 침몰한 곳은 우리나라에서 둘째로 조류가 빠르다는 위험천만한 맹골수도孟骨水道였지만 이 지역의 운항을 지휘한 사람은 입사 개월째인 등 항해사 박한결씨였다 합동수사본부 관계자는 박씨가 인천에서 제주로 운항할 때 맹골수도 구간에서 조타를 지휘한 것은 이번이 처음이었다고 밝혔다 원래 맹골수도 구간 조타 지휘는 박씨가 아닌 등 항해사의 몫이었다 그러나 세월호의 출항이 시간 분 늦어졌음에도 시간표를 그대로 놔뒀기에 초보 항해사인 박씨가 지휘를 맡게 된 것이다 이곳을 통과할 때 이준석 선장은 조타실도 비웠다 그는 교대를 마친 뒤 선실에서 잠을 자고 담배를 피운 것으로 알려졌다 맹골수도같이 물길이 험한 곳을 지나갈 때 누가 조타를 지휘해야 한다는 식의 규정은 없다 그러나 선원법은 선장은 좁은 수로를 지나갈 때 또는 위험이 생길 우려가 있을 때는 직접 지휘해야 한다고 규정하고 있다  초기대응 실패 골든타임 분 날려 세월호는 진도 앞바다에서 침몰하기 시작할 때 사고 신고를 엉뚱하게 제주 해상교통관제센터에 가장 먼저 했다 이때가 일 오전 시 분이었다 급선회로 배에 이상이 생긴 지 분 뒤였다 사고 수역 관할인 진도 와 세월호의 교신이 이뤄진 것은 오전 시 분 승객 구조에 가장 중요한 초기 대응 시간을 분이나 허비한 셈이었다 뒷북 대응은 진도 도 마찬가지였다 세월호는 진도 관할 수역에 일 오전 시 분에 이미 진입해 있었다 하지만 진도 는 세월호의 관할 해역 진입 사실은커녕 사고 소식을 해경 본부를 통해 들을 때까지 모르고 있었다 세월호가 진도 해역에 진입한 두 시간 동안 도 이상 급선회하는 등 이상 징후가 포착됐다 진도 가 레이더만 제대로 봤어도 알 수 있는 일이었다 더구나 진도 와 세월호는 승객의 탈출 결정을 서로 미루는 모습까지 보였다 이에 대해 선장이 먼저 탈출을 결정했어야 하며 그렇게 안 할 경우 해경 소속인 진도 가 지휘했어야 한다는 비판이 나왔다 허둥대는 사이에 구조를 위한 골든 타임은 지나갔고 학생들은 바다에 가라앉았다  승객 버리고 脫出 사상 최악의 선원들 침몰 신고를 받은 해경과 주변 선박이 구조를 위해 세월호로 빠르게 접근하는 동안 선내에는 제자리에 가만히 있으라는 안내 방송만 나왔다 세월호가 제주 에 침몰 신고를 한 후 여분이 지난 오전 시 분까지도 별다른 조치 없이 똑같은 방송이 반복됐다 이미 선체는 도 가까이 기울어져 있었다 절망적인 상황에서 목숨을 건지기 위해 재빠르게 움직인 건 선원들뿐이었다 승객들이 안내 방송을 믿고 있던 사이 선장과 항해사 등은 시 분쯤 자기들만 아는 통로를 이용해 배 밖으로 나왔다 이들은 해경 경비정에 의해 제일 먼저 구조됐고 배가 완전히 가라앉기도 전에 땅을 밟았다 승무원 명 중 인 명이 구조됐다 단원고 학생들은 명 중 에 불과한 명만 구조됐다 선장 이준석씨는 구조 당시 선원이 아닌 일반인으로 신고해 고의로 신원을 숨겼다 이씨는 구조된 다른 승객 사이에 섞여 응급진료소에 들어와 있었다 외신들은 이 선장을 세월호의 악마로 불렀고 승무원들은 선원의 치욕이라고 했다  전원 구조 문자 천당지옥 오간 나라 세월호가 침몰한 날인 일 오전 시 분 국민은 가슴을 쓸어내렸다 경기도교육청이 알려온 학생 전원 구조 소식 때문이었다 큰 사고가 날 뻔했다며 안도의 한숨을 내쉬었던 사람들은 곧 절망적인 소식을 듣게 됐다 대참사가 예상된다는 얘기였다 도교육청은 해경의 섣부른 첩보를 듣고 잘못된 소식을 전했다고 사과했다 이후로도 관계 부처의 헛발질은 계속됐다 안행부해수부해경은 이날에만 구조 인원을 명→명→명으로 계속 정정했다 오락가락 발표에 온 나라가 천당과 지옥을 오갔다 전체 승선자도 명에서 명→명→명으로 바뀌었다 실종자 수는 계속 늘어났다 일 오후 시에 명이던 실종자는 같은 날 오후 시 분 기준 명으로 껑충 뛰었다 정부는 참사 사흘째인 일 전체 승선자 인원은 명 구조자는 명으로 확인됐다고 확정 발표했다 하지만 정부는 일 수습된 외국인 시신 구가 승선자 명단에 없는 사람이라고 발표했다가 이미 발견된 동일인이었다고 정정하는 등 계속 우왕좌왕하는 모습을 보였다  허둥댄 정부 대통령만 쳐다본 공무원 사고 대응 과정에서 국민은 안중에도 없고 대통령만 바라보는 일부 공직자들의 행태가 적나라하게 드러났다 실종자 가족들이 일 사고 직후부터 수색 현장을 실시간으로 보고 싶다고 모니터 설치를 요청했지만 이는 묵살됐다 박근혜 대통령이 일 현장에 와서 설치를 약속하자 그날 밤 즉각 설치됐다 대통령이 왜 자꾸 통계가 틀리느냐고 지적하자 공무원들이 승선자 숫자가 틀린 걸 알면서도 한동안 바로잡지 않았다는 말도 나왔다 공무원들은 책임이 돌아올 일을 면하자는 생각만 하고 있다는 지적도 나왔다 답답한 가족들은 지난 일 청와대로 가겠다며 행진을 시도하기도 했다 사고 발생 직후 해수부안행부해경 등은 별도의 사고대책본부를 꾸려 전국에 대책본부만 여 개가 난립했다 정홍원 총리를 본부장으로 범정부 사고대책본부를 꾸리기도 했지만 다시 본부장을 이주영 해수부 장관으로 교체하는 등 혼란은 극에 달했다 대책을 총괄해야 할 안행부 중앙재난안전대책본부는 일 이후 공식 브리핑을 하지 않고 있어 사실상 임무 해제됐다  진입 아니다 오락가락 구조 작전 일 오후 시 세월호 실종자들이 모여 있는 전남 진도 실내체육관 선내 실종자 구조 작업에 고등어잡이배가 동원된다는 소식이 들리자 여기저기서 탄식이 터졌다 이 배에 달린 수중등은 물 안까지 불을 밝힐 수 있어 야간 구조에 큰 도움이 된다 실종자 가족들은 사고 첫날부터 밤에도 구조를 할 수 있도록 집어등이 있는 오징어잡이배 고등어잡이배 잠수대원들이 쉬다가 재잠수를 할 수 있는 바지선을 동원해 달라고 요청했다 그러나 해경 측은 이에 즉각 반응하지 않고 있다가 너무 늦은 시간에 이를 도입해 비난을 사고 있다 이러한 일이 반복되면서 정부 구조 작업에 대한 실종자 가족들의 불신은 극에 달하고 있다 일의 첫 선내 진입 성공 일의 첫 선내 시신 수습 모두 민간 잠수요원들이 해냈다 가족들은 지금껏 군경은 뭐 하는 거냐고 분통을 터뜨리고 있다 지난 일 안행부 측은 선체에 구조대가 진입했다고 발표했지만 해경은 시간 만에 사실무근이라고 부인했다 안행부는 이에 대해 사과했다 잘하는 건 사과밖에 없느냐는 말도 나왔다  나사 빠진 사후대처 가족들은 울었다 정부는 어설픈 사후 대처로 가족들을 울렸다 지난 일 오전 시 분 안산 제일병원 장례식장으로 옮겨진 군의 시신은 가족에게 인계됐다 그러나 검사 결과 그는 다른 사람인 것으로 나타났다 지난 일엔 박모양으로 알려진 시신이 이모양인 것으로 정정돼 목포→안산→목포로 이동하는 일이 있었다 첫 시신 인계 당시 정부는 현장에서 유족이 시신을 확인하면 바로 인계할 수 있다고 밝혔다 일 시신이 바뀌는 사고가 나자 검사를 거쳐야 시신을 인계할 수 있다고 방침을 변경했다 그러나 검사에 하루가 걸리는 등 유족의 반발이 커지자 일엔 검사 없이 인계가 가능하지만 장례식은 검사 후에 해야 한다고 방침을 또 바꿨다 일 오전 시엔 시신 검안을 맡은 검찰병원 측이 가족관계증명서를 제출해야 시신 인계가 가능하다고 해 유족과 충돌했다 합동분양소 설치도 진통을 겪고 있다 일 경기도교육청은 유족안산시와 협의해 화랑유원지에 확대 분향소를 설치하기로 합의했다고 밝혔으나 경기도는 확정된 바 없다고 부인했다  유언비어 난무 씻을 수 없는 상처로 온 국민이 비탄에 빠진 가운데 실종자 가족의 마음에 씻을 수 없는 상처를 주는 유언비어와 괴담怪談이 기승을 부렸다 대형 사고 때마다 우리 사회의 허점과 불안을 노리고 움직이는 세력이 이번에도 등장했다 일 오전 시 자신을 민간 잠수부라고 소개한 홍가혜여씨는 종합편성채널 에 나와 민간 잠수부가 배 안에 남아 있는 생존자와 대화했다 정부가 민간 잠수부의 작업을 막고 있다는 등 황당한 주장을 펼쳤다 수많은 사람이 생존자가 있다는 희망에 부풀었고 정부의 거짓말과 무능에 흥분했다 하지만 이는 거짓으로 드러났다 홍씨뿐 아니다 인터넷과 에서는 세월호가 미국 잠수함과 충돌해 침몰했다 정부가 국정원 사건을 덮기 위해 자작극을 벌였다 정부가 시신을 인양한 뒤 감추고 있다는 등의 근거 없는 괴담이 나돌았다 천안함 폭침 당시 좌초설 등 음모론을 제기했던 신상철 서프라이즈 전 대표는 세월호는 실종자를 못 구하는 것이 아니라 안 구하는 것이라고 주장했다 
28, 세월호를 버리고 달아난 이준석사진씨가 계약직 대타 선장으로 확인됐다 해운업계는 이런 대타代打 선장 관행이 사고의 한 원인이 된다고 지적한다 베테랑 선장들은 이씨의 경우 선장으로 배에 올랐지만 사실상 선장의 역할을 부하 항해사에게 맡긴 것으로 보인다며 대타 선장이자 명의名義만 선장이라고 볼 수 있다고 말했다 이씨는 년 급 항해사 자격증을 취득해 한 해운사의 소형 여객선 선장으로 근무하다 년 월 청해진해운에 입사했다 이후 청해진해운의 인천제주 왕복 여객선인 세월호와 오하마나호를 몰다 얼마 안 돼 정년퇴직하고 계약직 대타 선장으로 년씩 계약을 연장해온 것으로 조사됐다 월급은 만원 세월호의 한 승무원은 이 선장이 오하마나호 선장을 오래 하다 정년이 넘어 퇴직했고 특임 제도로 원래 선장 부재 시 오하마나호와 세월호를 왔다 갔다 하며 선장을 했다고 말했다 해운업계에 따르면 급 여객선은 업무 피로도가 높고 전문성이 필요하기 때문에 일반적으로 선장 두 명이 번갈아 운항을 맡는다 민홍기 한국해기사협회 전 회장은 선장은 회사 내규에 따라 일반적으로 세가 정년이지만 근로기준법에서 정한 정년은 따로 없다며 규모가 작은 회사는 나이가 많은 선장을 일당 계약직인 핀치히터대타 개념으로 고용해 인건비를 줄이는 경우가 많다고 했다 선장 경력 년에 현재 도선사로 년째 근무 중인 이모씨는 통상 인천제주 여객선 선장의 월급은 만만원 수준이라며 엘리트로 꼽히는 해양대학교 출신들은 연봉 억원이 넘는 외항선을 선호해 연안 여객선 운항을 꺼린다고 했다 상대적으로 젊은 엘리트 선장의 연안 여객선 기피 현상과 저임금 고용을 하려는 선사 측 입장이 맞아떨어지면서 세로 정년을 훨씬 넘긴 이씨가 대체 선장을 맡게 됐다는 것이다 고령의 대타 선장은 판단력과 순발력이 떨어져 사고 순간에 제 역할을 하지 못할 가능성이 있다고 전문가들은 지적했다 베테랑 선장들을 많이 배출한 목포해양대 총동창회 김종수 상무는 예전에는 내 배는 내가 끝까지 책임진다는 마이십 정신이 있었지만 요즘은 그런 게 약해진 것 같다고 했다 또 대타 선장은 문제 선원에 대해 하선 명령 등 인사권을 발휘하지 못해 대타 선장이 배를 몰 때 선원들이 은근히 통제를 따르지 않는 경우가 많다고 한다 한 해운업계 관계자는 대타 선장은 힘이 없다며 육지의 본사에 끈이 있는 선원들은 대타 선장을 우습게 보는 경우도 있다고 했다 
29, 선박 안전에 관한 감독성능검사 등을 담당하는 한국해운조합한국선급을 비롯한 해양수산부 산하 민간 단체들에 해수부 퇴직 관료들이 상당수 자리 잡고 있다고 한다 정부로부터 선박 검사 업무를 위탁받은 한국선급은 년 출범 뒤 회장 명 가운데 명이 해수부 출신이다 여객선사들에 대한 감독 권한을 가진 한국해운조합은 역대 이사장 명 가운데 명이 해수부 퇴직 관료들이다 기관장만 따져서 해수부 산하 개 기관단체 가운데 곳을 해수부 출신 고위 관료들이 장악하고 있다 한국선급은 해운사들이 출자금을 내 만든 단체이고 해운조합은 해운사들을 조합원으로 둔 해운사 이익 단체다 해운사 돈을 받아 운영하는 단체가 해운사 안전 점검을 원칙대로 하기는 어렵다 이 단체들이 제 역할을 하게 하려면 해수부가 단체들의 운용 내용을 철저히 감독해야 한다 그러나 해수부 전관前官들이 단체의 회장이사장 등을 맡고 있으니 그들의 후배인 해수부 공무원들이 제대로 감독권을 행사했을 리 없다 해수부는 전관들을 산하단체에 낙하산으로 내려보내고 단체들은 이 전관들을 해수부 감독을 무력화無力化하는 방패막이로 활용해온 것이다 한국선급은 이번 침몰 사고에서 개 가운데 개밖에 펼쳐지지 않은 구명벌을 검사하면서 양호 판정을 내렸다 해운조합 소속의 안전 검사 담당자는 세월호에 한도 이상 화물이 실리지 않았는지 화물들이 제대로 묶여 있는지를 따져보지도 않고 출항을 승인했다 한국선급과 해운조합이 이렇게 형식적인 검사와 감독을 한 것은 해수부 마피아들이 장악한 해운업계의 서로 봐주기 분위기 탓이 컸을 것이다 해수부 전현직과 해운 분야 종사자들이 선후배와 학연 등으로 얽힌 해수부 마피아로 인해 한국 해운업계 안전 관리가 엉망이 돼버렸다는 말이 나올 수밖에 없다 공무원과 산하기관 감독 대상 업체들 사이에 형님 동생 하면서 골프 치며 좋은 게 좋다고 대충 넘어가는 우리 사회의 고질痼疾이 해운 분야라고 예외일 수는 없다 세월호 침몰은 그런 마피아 커넥션이 국민적 재앙을 불러온 극적劇的인 사례다 사설 분노와 절망을 감사와 희망으로 바꿔주는 사람들 사설 삼성카드 서비스 중단도 기본 지키지 않은 탓 
30, 일 구속된 세월호 등 항해사 김모씨는 사고 당시 선원들은 구명정을 만지거나 조작을 시도하지 않았느냐는 질문에 하려고 했지만 그쪽으로 가기가 힘들었다 시도는 다 했다 미끄러져서 갈 수가 없었다고 주장했다 이준석 선장과 다른 선원들도 그동안 배가 많이 기울어 몸조차 가누기 어려웠다고 말했다 그러나 지난 일 오전 시 분쯤 사고 현장에 가장 먼저 도착한 목포해경의 구조 장면 사진을 보면 이런 선원들의 설명이 거짓말임을 알 수 있다 해경이 일 공개한 사진을 보면 구조대원 한 명점선 안이 세월호에 오르자마자 난간 옆에 비치된 구명정 쪽으로 이동하는 모습위 사진이 보인다 대원은 여 거리에 있는 뒤쪽 구명정부터 띄우려고 시도했지만 꿈쩍도 하지 않았다 대원이 번째 구명정을 살펴볼 무렵 출입통제라고 적힌 조타실 왼쪽 출입문에서 선원으로 추정되는 한 남성이 튀어나왔다 푸른색 작업복을 입은 그는 조타실 출입문과  정도 거리에 있는 구조선에 올랐다 이어 붉은 조끼를 입은 선원이 구조선에 올랐다가운데 사진 몸조차 가눌 수 없었다던 변명과 달리 움직임이 가벼워 보인다 구조대원은 구명정 개를 일일이 다 만져봤으나 작동에 실패하고 번째 구명정을 발로 차는 등 안간힘을 쓴 끝에 두 개를 고정 장치에서 분리해 바다에 띄웠다아래 사진 하지만 이 구명정도 제대로 펴지지 않아 돌돌 말린 채 물 위를 둥둥 떠다녔다 구조선이 도착했던 그 순간 세월호의 넓은 옥상과 갑판 난간 어디에도 승객은 보이지 않았다 선장이 퇴선 명령을 해서 그 자리에 단원고 학생들이 나와 있었다면 최소한 수십 명 이상의 생명을 더 건질 수 있었을 것이다 검경 합동수사본부 관계자는 배에 익숙한 선원이라면 누구든 선실에 가서 퇴선 명령을 전달할 수 있는 상황이었다면서 당시 이들 머릿속에 승객은 없었던 것으로 보인다고 말했다 
31, 침몰한 세월호에 탑승한 단원고 학생이 구조요청을 보낸 것처럼 조작한 페이스북 메시지 내용을 유포한 대가 경찰에 붙잡혔다 인천지방경찰청은 세월호 탑승자를 사칭해 페이스북에 구조 요청 게시물을 올린 김모씨를 검거했다고 일 밝혔다 경찰에 따르면 김씨는 세월호에 탑승했던 안산 단원고 학년 한모양의 페이스북 사진을 편집해 제발 이것 좀 전해주세요 제발 지금 식당 옆 객실에 명 있어요 빨리 식당 쪽 사람 많아요 제발 구조해 주세요라는 내용을 페이스북을 통해 유포한 혐의를 받고 있다 김씨는 전남 신안군 앞바다를 배경으로 하는 인공위성위치정보 지도를 첨부해 마치 한양이 직접 메시지를 작성한 것처럼 조작하고 사람 많아요라는 구절을 일부러 사람맘ㄴㅎ아요라고 오기誤記하는 등 범행을 저지르기 위해 치밀하게 계획하기도 했다고 경찰은 밝혔다 김씨는 경찰 조사에서 페이스북 게시글을 읽고 친구들이 좋아요를 눌러주면 그 좋아요 개수에 따라 가격이 매겨져 팔 수 있다는 소문을 들었다면서 침몰 사건 발생 다음날인 일 오전 한양의 아버지 영상을 인터넷에서 우연히 보고 이런 짓을 저질렀다고 밝혔다 김씨는 경찰의 추적을 따돌리기 위해 가상의 인물 씨의 계정을 만들어 페이스북 친구로 등록하고 가상의 씨가 자신에게 제보한 것처럼 속이기 위해 제발 이것 좀 전해주세요 제발 빨리 구조해 주세요라는 내용을 씨가 발신자인 것처럼 꾸며 자신의 페이스북 계정으로 보내기도 했다 김씨가 꾸며낸 페이스북 메시지는 소셜네트워킹서비스를 타고 퍼져 나갔다 한양의 아버지조차 페이스북 메시지가 진짜인 것으로 믿고 자신의 에 이 메시지를 올릴 정도였다 한양은 지난 일 싸늘한 시신으로 발견됐다 경찰은 일 실종자 한양의 휴대전화 번호를 확보 메시지가 발송된 것으로 나타난 시간대 사용내역을 확인했지만 내역이 없음을 확인했다 이후 용의자를 특정 김씨를 찾아내 주거지 인근에서 검거했다 경찰 관계자는 앞으로도 사고 관련 실종자의 명예를 훼손하거나 구조 상황에 대한 허위 사실을 유포하는 행위에 대해서는 엄중하게 대응할 방침이라고 밝혔다 
32, 세월호 침몰 사고 일째인 일 페이스북카카오톡 등 에는 노란 리본이 물결쳤다 사용자들이 노란 바탕에 검은색 리본이 새겨진 그림사진을 프로필 사진으로 변경했다 그림엔 하나의 작은 움직임이 큰 기적을이라는 문구가 적혀 있다 노란 리본은 다시 돌아오기를 간절히 기원한다는 의미이다 세월호 실종자들이 무사히 가족 품으로 돌아오길 바란다는 뜻이다 노란 리본 그림을 맨 처음 인터넷에 올린 이는 대학생 연합 동아리 회원들이었다 는 서울대고려대건국대중앙대 등 대학생 여명으로 구성됐으며 청소년 봉사 활동 등을 하는 동아리다 는 일 블로그에 이 그림을 올리고 세월호 실종자들의 무사 귀환을 바라고 가족들 슬픔을 전 국민이 같이 나눈다는 의미에서 노란 리본 묶기에 동참해주셨으면 좋겠습니다라고 호소했다 회원들은 일 오후 서울 신촌역 인근에서 거리 캠페인도 벌였다 회원 방혜성씨는 시민들이 세월호라는 말만 들리면 다가와 어디에 어떻게 달면 되느냐고 되물었다며 온 국민의 마음이 진도에 가 있다는 것을 느꼈다고 말했다 대학생들이 최초로 노란 리본 캠페인을 고안한 것은 아니다 노란 리본의 기원에 대해선 몇 가지 설說이 있다 년 베트남전쟁 당시 포로가 되거나 행방불명된 미군을 찾기 위해 가족들이 노란 리본 달기 운동을 벌인 게 처음이라는 이야기가 있다 또 년 발표된 팝송 떡갈나무에 노란 리본을 달아주세요 에서 유래했다는 이야기도 나온다 이 노래는 감옥에 있던 남편이 출소를 앞두고 아내에게 나를 기다렸다면 집 앞 나무에 노란 리본을 달아달라고 편지를 썼는데 출소 후 가보니 나무에 한가득 노란 리본이 달려 있더라는 내용이다 어느 쪽이든 노란 리본의 의미는 기다림이다 미국 사회에서 노란 리본이 본격적으로 등장한 시기는 년이다 주이란 미국 대사관 인질 사태 때 미국인들은 자국민 여명이 인질로 억류되자 이들의 무사 생환을 기원하며 미국 전역에 노란 리본을 달았다 노란 리본 캠페인은 시작 닷새 만에 를 도배하고 있다 일엔 가수 조권씨 배우 박인영씨 등 연예인들이 노란 리본 달기에 동참했다 직장인 장홍식씨는 어른들의 잘못으로 아까운 생명을 너무 많이 잃었다며 사고 원인과 책임이 명확히 규명될 때까지 리본을 떼지 않을 것이라고 말했다 사고 다음 날인 일 밤 안산 단원고에서는 노란 리본 달기 행사가 열렸다 이 학교 학년 학생들은 희망 잃지 마 사랑해 등 문구가 적힌 카드를 들고 있다가 운동장 앞에 있는 나무에 노란 리본을 매달았다 안산 지역뿐 아니라 전국의 학교와 공원 상가 곳곳에는 시민들이 매단 노란 리본이 바람에 나부끼고 있다 
