,x
34, 주여 주여 주여 하나님께 간구합니다 부활의 새벽을 맞이했으나 우리의 마음은 칠흑같이 어둡습니다 진도 앞바다 속에 갇힌 저들을 살려주옵소서 분 초의 초침을 멈추어 구조 시간을 연장시켜주옵소서 부활절인 일 새벽 서울 연세대 노천극장  한국 교회 부활절 연합 예배 시작에 앞서 세월호 실종자 구조를 위한 특별 기도가 진행됐다 연단에 선 양병희 목사는 울먹이는 목소리로 저들을 살려주옵소서 요나의 기적을 한국 교회와 한국 사회가 목도하게 해주옵소서라고 간절히 기도했다 요나는 물고기 배 속에서 사흘을 기도한 끝에 살아 돌아온 구약성경 속 인물이다 예배에 참석한 만여 명도 두 손을 들고 함께 기도했다 이날 예배는 한국 개신교계 여 교단이 한마음으로 마련한 연합 예배 자리 이날 개신교계와 천주교계는 세월호 침몰 사고 희생자를 애도하고 마지막까지 기적奇跡을 간절히 기도하며 하루를 보냈다 박근혜 대통령도 이날 연합 예배에서 유진룡 문화체육관광부 장관이 대독代讀한 부활절 메시지를 통해 귀한 생명을 잃으신 분들과 유가족 실종자와 가족들 그리고 슬픔에 젖은 국민에게 하나님의 위로의 손길이 함께하시길 기원한다고 밝혔다 ◇눈물바다 된 안산 부활절 연합 예배 세월호 침몰 사고로 가장 많은 희생자를 낸 안산 지역 부활절 연합 예배는 침울한 분위기였다 이날 새벽 시 안산동산교회에서 여명이 참석한 가운데 열린 예배는 안산 빛나교회 고등부 교사 진주은씨가 실종된 학생들의 이름을 부르며 너희들 어디 있니 얘들아 선생님은 너희들 너무 많이 보고 싶어라고 쓴 편지를 읽자 눈물바다가 됐다 안산제일교회 고훈 목사는 설교에서 여년 살아오면서 목사로서 이처럼 무능하고 부끄러웠던 적은 없었다 수많은 어린 생명이 침몰한 배 안에 갇혀 생사를 알 수 없는 상황에서 통곡하며 울어도 소용이 없다고 했다 ◇하느님이 위로해주시길 염수정 추기경은 이날 서울 가회동성당에서 부활대축일 미사를 집전하면서 거듭 세월호 희생자와 실종자에 대한 기도를 당부했다 염 추기경은 미사 강론에서 아직도 많은 학생이 실종 상태에 있어 참으로 안타깝고 가슴 아프다며 특별히 부모님들의 마음을 하느님께서 위로해주시기를 기도하자고 말했다 천주교 대전교구장 유흥식 주교도 미사 강론을 통해 세월호 침몰로 희생 및 실종된 모든 이에게 하느님의 도우심이 함께하길 바란다며 함께 기도해줄 것을 부탁했다 ◇生還 기원 벽보 안산제일교회 정문 소원의 벽엔 이 교회에 다니던 단원고 학생 실종자 명의 이름이 붙었다 교회 측이 지난 일 설치한 이 벽에는 아이들의 무사 구조를 기원하는 메시지 수백 개가 빼곡히 들어찼다 한 중학생은 하나님 제발 구원의 손길로 세월호를 지상 위로 끌어올려주세요라며 세월호를 인양하는 그림을 그렸다 일 오후 서울 송파구 정신여고 담장에도 노란 나비모양 기도문 벽이 생겼다 노란 나비 모양 종이에 살아와 등의 글귀가 담겼다 정신여고 강당을 빌려 예배를 드리는 주님의교회박원호 담임목사 교인들이 실종자들의 생환을 바라는 뜻에서 이날 예배 후 손글씨로 한 글자씩 적은 기도문을 붙여놓은 것 경동교회박종화 담임목사는 이날 오후 시 세월호 희생자를 위한 기도회를 가졌으며 새문안교회이수영 담임목사 명성교회김삼환 담임목사 등에서도 설교나 기도에서 세월호 사건 희생자에 대한 애도가 빠지지 않았다 한편 한국기독교교회협의회는 지난 일 긴급 교단장 회의를 갖고 일부터 월 일까지를 슬픔을 당한 가족과 함께하는 기도회 공동 기도 기간으로 정했다 또 서울가톨릭사회복지회와 광주가톨릭사회복지회는 진도 실내 체육관 앞과 팽목항에 부스를 마련해 기도를 드리고 있다 
35, 진도 인근 해상에서 침몰한 세월호의 희생자를 성적으로 모욕하는 인터넷 게시물을 올린 대 명문대생 일베 회원이 경찰에 붙잡혔다 서울지방경찰청 사이버범죄수사대는 인터넷 커뮤니티 일간베스트일베에 세월호 참사 피해 여학생과 여교사 등을 소재로 음란성 게시물을 작성한 혐의로 정모씨를 붙잡아 조사중이라고 일 밝혔다 경찰에 따르면 정씨는 세월호 사고가 발생한 이튿날인 일부터 지난 일까지 총 차례에 걸쳐 세월호 피해자를 모욕하고 비하하는 내용의 글을 게시한 혐의를 받고 있다 경찰은 정씨에 대해 사전구속영장을 신청할 방침이다 정씨는 일 서울 가산동의 한 고시원에서 컴퓨터를 하고 있다가 인터넷프로토콜 추적에 나선 경찰에 의해 붙잡혔다 정씨는 검거되기 직전인 이 오전까지도 피해자를 우롱하는 게시글을 올렸고 산소가 희박해져가는 배안에서 집단 이 있을 거 같지 않냐는 등 심각한 수준의 악성 게시물을 작성했던 것으로 알려졌다 경찰 조사결과 정씨는 서울의 한 명문대학교 국어교육과를 졸업하고 고시원에서 생활 중인 것으로 밝혀졌다 조사 과정에서 정씨는 사람들의 관심을 끌고 주목을 받기 위해 게시물을 작성했다고 진술한 것으로 전해졌다 경찰은 정씨가 작성한 악성 게시물이 더 있을 것으로 보고 정씨의 컴퓨터에 대한 디지털 증거분석과 함께 각 포털사이트를 상대로 여죄가 있는지를 조사할 계획이다 경찰 관계자는 정씨 외에도 인터넷상에서 세월호 침몰 사고와 관련해 입에 담지 못할 악성 게시글이나 유언비어를 유포해 명예를 훼손하는 게시물을 추적 중이라며 사회적 혼란을 유발하는 이같은 인터넷상 불법행위에 대해 엄정 대처하겠다고 말했다 
36, 배우 송옥숙의 남편이자 알파잠수기술공사의 대표인 이종인 씨가 제작한 다이빙벨이 세월호 침몰 현장에 투입된다 일 고발뉴스의 이상호 기자는 자신의 트위터에 다이빙벨 도착 예정시각 시 전후 바지선 고정 및 다이빙벨 투하에 시간 소요 시 전후 선내 진입 목표 밤에 조명이 더 밝혀져 오히려 작업에 유리하다고 함 시간 구애 없이 작업할 계획이라고 함이라는 글을 작성했다 앞서 이상호 기자는 자신의 트위터에 오늘 새벽 시 팽목항에 도착했다 구조당국은 별다른 이유도 없이 곤란하다며 이종인 대표 일행이 탄 바지선의 출항을 막고 있다 글을 게재해 화제가 된 바 있다 이후 다이빙벨이 구조현장에 투입허가를 받았다는 소식이 들렸고 이종인 대표는 한 매체와의 인터뷰에서 해경이 아닌 해군 측 장교가 허가를 내준 것으로 안다며 다이빙벨이 수습 작업 허가를 받았음을 밝혔다 세월호 침몰 다이빙벨 투입 소식에 누리꾼들은 세월호 침몰 되든 안 되든 다 해보면 좋겠다 이종인 대표의 다이빙벨이 효과있길 세월호 침몰 이종인 다이빙벨 드디어 투입하네요 세월호 침몰 이종인 대표의 말처럼 다이빙벨이 제발 효과가 있길 간절히 바랍니다 등의 반응을 보였다 한편 이종인 대표는 지난 일 뉴스에 출연해 다이빙벨은 년에 제작된 기술로 유속에 상관 없이 약 시간 정도 연속 작업할 수 있다라고 밝혔다 
37, 배우 송옥숙 씨의 남편이자 알파잠수기술공사의 대표인 이종인이 다이빙벨을 세월호 침몰 현장에 투입하자고 주장한 가운데 다이빙벨의 실효성이 논란이다 일 고발뉴스 이상호 기자는 자신의 트위터에 오늘 새벽 시 팽목항에 도착했다 구조당국은 별다른 이유도 없이 곤란하다며 이종인 대표 일행이 탄 바지선의 출항을 막고 있다는 글을 게재했다 이상호 기자에 따르면 이종인 알파잠수 대표는 실종자 구조 작업을 위해 사비를 털어 다이빙벨과 작업용 를 가져왔지만 구조당국의 불허가로 투입하지 못하고 있다는 주장 앞서 이종인 대표는 지난 일 뉴스에 출연해 다이빙벨은 년에 제작된 기술로 유속에 상관 없이 약 시간 정도 연속 작업할 수 있다며 다이빙벨의 필요성에 대해 설명하며 다이빙벨을 당장 사용할 수는 없다 전문가라고 무조건 시켜달라고 할 수 없다고 밝힌 바 있다 하지만 이는 이론적으로 검증된 것일뿐 실제 사용 여부에 대해서는 불확실하다는 의견 역시 많다 또한 다이빙벨도 사고 해역의 거센 조류를 감당하기는 어렵고 오히려 사고의 위험이 높다는 우려도 있다 특히 황대식 해양구조협회 본부장은 이날 라디오와 전화인터뷰에서 이론적으로는 유속에 상관없이 시간 작업이 가능하다 그럴 수 잇지만 이쪽의 조류가 워낙 세고 탁도가 높기 때문에 부피가 큰 다이빙벨을 선체 내부에 넣지는 못한다고 부정적 의견을 제시하기도 했다 세월호 침몰 이종인 대표 다이빙벨 소식에 누리꾼들은 세월호 침몰 이종인 다이빙벨이든 뭐든 일단 해봤으면 좋겠다 세월호 침몰 이종인 대표 다이빙벨 좋은데 여태까지는 되는 방법으로 해서 학생들 살렸나요 세월호 침몰 무슨 수단이든 써봐요 제발 기적이 있길 등의 반응을 보였다 
38, 인터넷 매체 서프라이즈의 신상철 대표가 지난 일 고故 이남종씨 추모 행사에 참석한 자리에서 세월호 구조 작업과 관련 세월호는 못 구하는 것이 아니라 안 구하는 것이라고 주장했다 신 대표는 지난 년 천안함 폭침 사건 때도 천안함은 북한 어뢰에 의해 침몰한 것이 아니라 좌초한 것이라고 주장해 해군으로부터 명예훼손 혐의로 고소를 당한 바 있다 신 대표는 이후 검찰에 의해 불구속 기소돼 재판을 받고 있다 신 대표는 이날 천안함과 세월호 사고의 내용을 비교하면서 천안함은 반토막이 나면서 그대로 가라앉은 경우라 물이 금방 찼지만 세월호는 빠른 시간에 뒤집어져 완전 전복됐기 때문에 그 안의 공기가 에어포켓을 형성한다면서 세월호 속에 있는 생존자를 시간이 지나도록 구조하지 못하는 이유를 알 수 없다고 주장했다 그는 또 바다 속에선 파도도 치지 않고 바람도 불지 않는다며 수심이 이고 세월호의 높이가 인데 구조가 어렵다고 하는 것은 못 구하는 것이 아니라 안 구하는 것이라고 주장했다 그러나 사고 해역인 맹골수도의 거센 조류와 제한된 시야 때문에 잠수요원들이 구조에 어려움을 겪고 있는 점은 언급하지 않았다 신 대표는 지난 년 천안함 폭침 당시 민주당 추천을 받아 침몰 원인 규명을 위한 민군 합동조사단 민간조사요원으로 참여했다 당시 신 대표는 조사의 객관성을 믿지 못하겠다고 반발하면서 천안함의 사고 원인은 좌초이며 미군이 연루됐다는 주장을 폈다 당시 평화방송 라디오 인터뷰에서는 천안함 사고는 어떤 다른 선체와 충돌한 것이 직접적 원인이라며 충돌한 선체는 미군 측 군함일 가능성이 높다는 주장을 펴기도 했다 신대표는 또 천안함이 북한 어뢰에 피격당했다고 정부가 공식 발표한 이후인 년 월 일에도 북한 어뢰에 쓰인 번은 우리가 쓴 것 같다고 주장해 해군에 의해 명예훼손 혐의로 고소된 바 있다 신씨는 친노親盧 성향 인터넷 정치 웹진인 서프라이즈의 대표로 노무현 정부 말기 폐쇄된 데일리서프라이즈의 사업본부장을 지냈다 그는 한국해양대 해양학과를 졸업하고 년 해군 소위로 임관해 백령도 대청도 등에서 근무하다 중위로 전역했다 전역한 뒤에는 조선업체에서 년여간 선체 도장 업무 등을 감독하는 일을 한 것으로 알려졌다 
39, 배우 송혜교 강동원 유아인이 소속된 연예매니지먼트 기획사 가 세월호 침몰 사고 실종자 가족이 머물고 있는 진도 팽목항에 구호품을 전달했다 일 송혜교 팬커뮤니티에는 진도에서 봉사 중인 한 팬이 가 현장에 필요 물품을 기부했다는 글을 게재했다 는 담요 이불 세면도구 등 현장에서 실종자 가족들이 필요한 생필품을 전달한 것으로 알려졌다 측은 지난 일 배우들이 조금이나마 보탬이 되었으면 하는 뜻에서 구호품을 전달했다 알리고자 하는 의도가 아니었기 때문에 조심스럽다는 입장을 언론매체를 통해 전했다 세월호 침몰 사고 후 배우 송승헌과 류현진 선수가 각각 억원씩 기부한 데 이어 온주완이 천만원 기부 영국 오디션 스타 코니 탤벗이 내한공연 수익금을 사고 희생자를 위해 기부하겠다고 밝혀 귀감이 됐다 뿐만 아니라 그룹 엑소 슈퍼주니어 빅뱅 비스트 인피니트 빅스 등 아이돌 팬클럽도 스타의 이름으로 구호품을 전달하는 등 성숙한 팬문화를 보이고 있다 
40, 전남 진도 앞바다에서 일어난 여객선 침몰 사고 피해자와 가족을 돕는 데 써달라며 스타들의 기부가 이어지고 있다 일 배우 송승헌의 소속사 더좋은엔터테인먼트는 송승헌이 세월호 침몰 사고 실종자 수색 작업 및 유족을 지원하고자 억원을 기부하기로 했다고 밝혔다 송승헌은 사고 당일 트위터에 기도하는 마음으로 지켜보고 있는데 너무 맘이 아프다 진도 여객선 침몰에 깊은 애도를 표하고 실종자 분들 무사하시기를 간절히 기도한다는 글을 올렸다 같은 날 밤 배우 온주완도 기부 소식을 전했다 한국 구세군에 따르면 온주완이 직접 전화를 걸어와 세월호 침몰 사고 관련 구조를 돕는 데 써달라며 만원을 기부했다는 것이다 영국 출신의 소녀 가수 코니 탤벗도 오는 일 서울에서 열리는 자신의 콘서트 수익금을 성금으로 기부할 것이라고 밝혔다 그는 지난 일 자신의 트위터에 슬픈 시기를 맞은 한국으로 내일 떠난다 콘서트 수익금을 여객선 사고에 기부할 것이라고 밝혔다 
41, 스포츠 스타들의 세월호 침몰 사고 애도哀悼 행렬이 이어지고 있다 미 프로야구 다저스의 류현진은 일 침몰 사고 희생자 가족을 위한 자선 사인회를 개최한다고 밝혔다 이에 앞서 그는 지난 일 구조 활동을 돕기 위해 억원을 기부하겠다는 뜻을 밝혔다 류현진의 자선 사인회는 일 치러질 애리조나 다이아몬드백스와의 홈경기에 앞서 열린다 류현진은 사인회에 참여한 팬 중 한 명을 뽑아 이날 열릴 애리조나 다이아몬드백스전의 시구를 맡긴다 사인회를 통해 모은 성금은 사고 생존자와 피해자 가족들을 위해 쓰일 예정이다 잉글랜드 프리미어리그에서 활약하는 김보경카디프시티은 일 스토크시티와 벌인 홈경기에서 사고 희생자를 기리는 의미가 담긴 검은 완장을 오른팔에 차고 뛰었다 현지 방송 중계팀은 김보경이 고국에서 발생한 불의의 사고를 애도하기 위해 완장을 찬 것이라고 전했다 프로야구 의 투수 김광현은 사고 피해자들을 위해 성금 만원을 전국재해구호협회에 전달한다 안산에서 학창 시절을 보낸 그는 안산 단원고 학생들이 사고로 목숨을 잃으면서 안산시 전체가 슬픔에 잠겨 있다는 소식을 부모님으로부터 들었다며 안산 출신으로 조금이나마 도움이 되고 싶다고 말했다 리듬체조 국가대표 손연재는 일 이틀간 열릴 예정이던 자신의 갈라쇼를  인천 아시안게임 이후로 연기했다 손연재는 애도의 마음을 나누고자 갈라쇼를 미루기로 결정했다며 구조를 기다리는 분들의 무사 귀환을 바란다고 밝혔다 외신을 통해 참사 소식을 전한 해외 스포츠 스타들도 애도에 동참하고 있다 잉글랜드 프리미어리그 아스널의 주장 페어 메르테자커독일는 자신의 공식 트위터에 세월호 사고로 충격을 받았을 한국분들께 위로의 말을 올립니다라는 글을 올렸다 메르테자커는 기적을 빕니다라는 한국어도 함께 적었다 미 프로농구 레이커스의 정상급 센터 파우 가솔스페인은 자신의 를 통해 한국에서 세월호 참사에 관련된 모든 분 특히 가족 여러분께 내 모든 성원을 보낸다고 위로의 뜻을 전했다 
42, 세월호 참사는 배가 방향을 급격하게 우회하면서 시작됐다 사고 당일 오전 시 분쯤 세월호는 조타기를 최대 타각도으로 돌릴 정도의 급선회를 했으며 이후 중심을 잃은 것으로 알려졌다 전문가들은 세월호가 맹골수도孟骨水道를 지나 제주도로 가려면 조타를 오른쪽으로 도만 돌리면 된다고 설명한다 합동수사본부 관계자는 빙판 위에서 자동차를 운전할 때 차와 핸들이 확확 돌아가는 유사한 현상이 세월호에서 벌어졌을 가능성이 있다면서 급류와 운항 미숙 화물 적재 불량 등 여러 과실이 결합돼 배가 중심을 잃은 것으로 보인다고 했다 등 항해사인 박한결구속씨와 조타수 조준기구속씨의 초보 운전과 화물 상태 등 다수 문제가 겹쳐 배가 전복됐다는 것이다 ①급류에 조타기 미숙 운전 전문가들은 세월호가 오른쪽으로 방향을 바꿀 당시 조류가 배의 옆구리를 때리면서 배가 급격하게 기울었을 가능성이 있다고 말한다 김세원 한국해양대 교수는 조류가 배의 횡橫 방향으로 흐른다면 선박을 옆으로 밀어내 배가 기울 가능성이 크다면서 조류가 배 밑 타舵에 압력을 줘 조타기 움직임에 영향을 줬을 수 있다고 했다 이런 상황에선 적은 힘만으로도 조타기가 잘 돌아가기 때문에 맹골수도와 같이 조류가 빠른 지역에선 조타기 작동에 신중해야 한다는 것이다 조타수 조씨는 선회 당시 조타기가 빠르게 돌아갔다면서 장비 결함 가능성을 시사했지만 장비 결함이 아니더라도 그런 느낌을 받을 수 있다고 전문가들은 말한다 ②불량한 화물 적재도 문제 합수부 관계자는 조타기 한 번 잘못 돌렸다고 그 큰 배가 뒤집힌다면 멀쩡한 배가 어디 있겠느냐면서 그런 상황에서 다른 과실이 겹쳐 배가 위기에 처했을 가능성이 높다고 했다 불균등한 화물 위치와 부실한 결박 상태가 급회전과 결합되면서 사고를 일으켰다는 말이다 당시 세월호는 인천항에서 화물 과 차량 대를 무게 순서에 관계없이 실었다 선박에 짐을 싣게 될 경우 무거운 짐과 자동차는 배의 아래쪽에 실어 무게중심을 낮춰야 한다고 선박 전문가들은 말한다 합수부 측도 배에 실린 트럭과 컨테이너 등이 단단히 고정돼야 하는데 그렇지 않은 정황들이 발견되고 있다고 했다 ③개조 과정서 복원력 떨어져 합수부 측은 세월호를 개조한 것도 배의 균형 능력을 떨어뜨렸을 가능성이 높다고 보고 있다 청해진해운은 재작년 탑승객 명 정원의 세월호를 일본에서 가져와 층 후미를 증축했다 이 개조로 탑승 정원은 명으로 명 늘었고 무게는 이 늘었다 전문가들은 증축으로 배의 무게중심이 위쪽으로 올라가면 안전성을 떨어뜨릴 수 있다고 설명했다 세월호 선원들과 물류업체 관계자들 사이에선 약간의 화물량 변화에도 세월호는 균형을 잡지 못하고 좌우로 흔들린 적이 많았다는 말이 있다 지난해 월에도 제주항에서 배의 평행을 잡아주는 스태빌라이저나 평행수 탱크에 문제가 발생해 선체가 기우뚱하는 사고가 발생한 것으로 알려졌다 스태빌라이저는 자동차나 선박 비행기의 균형을 잡아주는 안전장치다 ④조타기 등 장비 고장 가능성도 조타수의 주장처럼 조타 장치가 고장 났을 가능성도 배제할 수 없다 청해진해운은 사고 발생 주 전인 지난 일 조타기 전원 접속에 이상이 있다는 점을 파악했던 것으로 알려졌다 청해진해운이 당시 작성한 수리신청서엔 조타기 운항 중 전압 알람이 계속 들어와 본선에서 차상 전원 복구 및 전원 리셋시키며 사용 중이나 근본적인 원인을 해결하지 못했습니다라고 적혀 있다 합수부는 당시 조타기 수리가 제대로 이뤄졌는지 확인 중이다 
43, 영화 역린이 개봉을 앞두고 세월호 침몰 애도에 동참했다 일 영화 역린 관계자는 더스타와의 전화 통화에서 오는 일 개봉을 앞두고 진행될 역린의 출연 배우 현빈 정재영 조정석의 개봉 전 인터뷰가 세월호 침몰에 애도를 표하는 마음으로 전면 취소될 예정이다라며 앞으로 일정은 추후에 다시 연락을 드리겠다라고 밝혔다 앞서 역린 측은 진도 해상 여객선 세월호 침몰 사고에 애도의 뜻을 표하며 오는 일 롯데시네마 건대입구에서 예정된 기자간담회를 비롯 시사회와 일 예정된 프리미어 시사회를 취소한다고 전한 바 있다 하지만 상영 전 인터뷰까지 취소하며 사실상 상영 전 모든 일정이 취소됐다 영화 역린은 정조 즉위 년 왕의 암살을 둘러싸고 벌어지는 살아야 하는 자 죽여야 하는 자 살려야 하는 자들의 엇갈린 운명과 역사 속에 감춰졌던 숨막히는 시간을 그린 작품으로 현빈의 복귀작으로 관객들의 기대를 모았다 또한 정재영 조정석 김성령 한지민 조재현 등의 막강 연기파 배우들의 조합과 더킹 투하츠 다모 등을 연출한 이재규 감독의 스크린 데뷔작으로 웰메이드 사극을 표방하며 관심을 끌었다 한편 영화 역린은 오는 일 개봉해 관객을 만날 예정이다 
44, 침몰한 세월호가 맹골수도 부근에서 급격하게 방향을 튼 이유를 알수 있는 일부 교신 기록 세월호와 선사船社인 청해진해운과의 교신 내용이 공개되지 않아 또다른 의혹을 일으키고 있다 세월호는 인천항에서 제주도로 출발할때부터 제주 해상교통관제센터에 채널을 고정하고 교신을 했다 따라서 당시의 교신 내용이 침몰 직전 상황을 알 수 있는 중요한 단서가 될 수 있다 그러나 제주 는 침몰사고 직전인 일 오전 시 분 이전의 교신 내용을 아직까지 공개하지 않고 있다 합수부는 세월호와 제주 사이에 오전 시 분부터 오전 시 분까지 오고간 짧은 교신 내용만 공개했다 시 분부터 시작된 교신 기록에서 세월호는 제주 에 아 저기 해경에 연락해주십시오 본선 위험합니다 지금 배 넘어갑니다라고 다급하게 알렸다 본선이라는 표현 자체가 그 시각 이전부터 세월호가 제주 와 교신을 주고 받아온 상태임을 나타내는 것이다 일부 생존자들은 침몰한 세월호가 합수부가 교신을 공개한 시점보다 훨씬 앞서부터 이상 징후를 보였다고 말한다 침몰 수십분 전에 두차례에 걸쳐 배가 좌우로 크게 흔들렸고 오전 시가 넘은 시각에 이미 배가 멈췄다는 증언이 있다 따라서 세월호와 제주 사이의 이전 교신 내용을 확인해봐야 하는데 무슨 이유에서인지 공개되지 않고 있다는 것이다 또한 전문가들은 세월호와 선주 회사인 청해진해운 간의 교신 내용도 함께 공개돼야 한다고 강조한다 전문가들은 위급상황이 발생하면 해당 선박은 회사 측에 즉각 보고하는 게 관례라며 세월호와 회사 측간에 오고간 교신 내용이 있을 것이라고 지적한다 한 전문가는 여러 정황상 교신 이전에 배에 이상이 발생했지만 선장이 자체적으로 수습을 하려고 하다가 걷잡을 수 없는 사태를 맞았을 가능성이 크다며 여기에서 회사선주가 어떤 역할을 했는지가 중요한 변수라고 말했다 
45, 프란치스코 교황사진이 부활절일을 하루 앞두고 트위터에 한국 세월호 희생자와 유가족들을 위한 위로의 글을 올렸다 프란치스코 교황은 한국 여객선 재난 희생자와 그 가족들을 위해 기도하는 데 동참해달라 고 일 트위터를 통해 당부했다 전 세계의 팔로어들은 교황의 글에 우리도 기도하겠다 전 세계가 희생자를 위한 기도에 동참하게 해줘 교황께 감사하다는 답글을 올렸다 지난해 월 선출된 프란치스코 교황의 트위터 팔로어 트윗을 받아 보는 사람 수는 만명에 이른다 스페인어권 만명 영어권 만명 이탈리아어권 만명 포르투갈어권 만명 등이다 아랍어권 팔로어도 만명이나 된다 앞서 교황청 국무원은 일 교황께서는 세월호 침몰로 피해가 발생한 것을 아시고 슬퍼하신다며 유가족들과 아직 행방불명인 이들의 가족들에게 깊은 위로의 뜻을 전하고자 하신다고 한국 천주교 주교회의에 밝혔다 
46, 국내에서 운항 중인 연안 여객선이 척 중 한 척꼴로 건조된 지 년이 넘은 노후 선박인 것으로 나타났다 일 해양수산부에 따르면 국내에선 개 항로에 척의 연안 여객선이 운항하고 있다 이 중 인 척이 년 이상인 낡은 선박이다 년 사이인 여객선도 척이다 전체 여객선 중 가 년 이상 된 낡은 선박인 것이다 전체 척 중 세월호처럼 일본에서 들여온 여객선은 척인데 해수부는 이들 척 전부가 중고 선박을 들여온 것으로 파악하고 있다 선박이 낡을수록 내부 조종 장치들이 부식돼 고장을 일으키고 사고의 원인이 될 가능성이 높아진다 노후 선박이 늘어난 결정적인 이유는 정부가 년대 이후 선령船齡 제한을 지속적으로 완화해왔기 때문이다 년부터 년까지는 연안 여객선의 선령은 년으로 제한돼 있었다 만들어진 지 년이 되면 더 이상 운항을 못하게 했다는 뜻이다 하지만 정부는 년이던 선령 제한을 년 년 범위 안에서 연장할 수 있도록 허용해 최대 년으로 늘려줬다 년에는 매년 선박 안전 검사를 실시해 통과해야 한다는 단서를 붙이긴 했지만 최대 년까지 운항할 수 있도록 허용했다 해수부 관계자는 페리와 같은 여객선의 건조 비용이 많이 들어 영세한 여객선 업체들이 어려움을 호소하자 선령 제한을 완화해준 것이라고 설명했다 일본은 선령 규제가 없지만 년 이상 된 여객선은 거의 없다 노후 선박은 고장이 자주 발생해 년이 경과하기 전에 해외로 매각하기 때문이다 세월호가 일본에서 운항 중이던 년 월 항구 정박 중 노후한 전기 배선 합선으로 화재가 발생한 적이 있다 인명 피해는 없었지만 조리실 천장 벽이 일부 불탔다 마루에페리사는 세월호를 년간 운항한 후 청해진해운에 매각했다 마루에페리사는 년 취항한 아케보노호도 년 청해진해운에 매각했다 청해진해운은 이 배의 이름을 오하마나호로 바꿔 인천제주 간에 세월호와 짝을 이뤄 운항 중이다 일본의 포털사이트에는 선박 대국이라는 한국이 왜 일본의 중고 선박을 사들이는지 이해가 가지 않는다는 글들이 올라오고 있다 이에 대해 해수부 관계자는 국내 조선업계가 상선 건조 기술은 좋지만 여객선 제조 능력은 부족한 편이라고 말했다 
47, 세월호 침몰 사건이 발생한 지 닷새째인 일 실종자 가족 여명은 극도의 스트레스로 탈진과 신경쇠약 등의 고통에 시달리고 있다 일 오후 시 분쯤 사고 현장에서 멀지 않은 목포한국병원 응급센터에 실종된 안산 단원고 학생의 아버지 씨가 실려왔다 당시 씨의 눈은 반쯤 풀려 있었고 의료진이 증세를 물어봐도 앓는 소리만 낼 뿐 말을 하지 못했던 것으로 전해졌다 정밀 검사 결과 씨의 병명은 뇌경색이었다 병원 측에 따르면 씨는 일 세월호가 침몰한 해역을 배를 타고 둘러보다 안면 마비 등의 고통을 호소했다 특별한 병력病歷이 없었던 씨는 이를 일시적 현상이라 생각했지만 밤새 병세가 나빠져 응급실에 실려왔고 결국 뇌경색 진단을 받은 것이다 류재광 목포한국병원 원장은 씨는 뇌경색 관련 병력이 전혀 없었다 뇌경색은 극심한 스트레스 때문에 발생할 수도 있다며 이번 일은 실종된 자녀를 애타게 기다리다 뇌경색 증세가 발생한 것으로 보인다고 말했다 전남 진도체육관에서 대기 중인 다른 실종자 가족들도 상황은 비슷하다 실종된 아들을 기다리는 남경원씨는 몸도 마음도 완전히 파괴됐다며 자식이 구조돼 나오는 모습을 보기 전에는 집에 가지 않겠다고 했다 가족들은 체육관 앞에 놓인 대형 두 대의 화면에 사망자 추가 확인 소식이 뜰 때마다 자리에 주저앉거나 오열하고 있다 진도체육관에서 진료를 하고 있는 변창규 경찰병원 외과과장은 하루에 실종자 가족 명 정도가 진료를 받는다며 스트레스로 인한 탈진 탈수 신경쇠약에 시달리다가 실신하는 경우도 있고 고혈압이나 당뇨 같은 만성 질환이 악화한 사례도 많다고 했다 
48, 세월호 침몰 사고와 관련한 휴대전화 문자메시지 사기일명 스미싱가 확산돼 당국이 사용자들의 주의를 당부했다 미래창조과학부는 사고 다음 날인 일 이후 스미싱 문자메시지 건이 등장한 데 이어 일 건이 추가로 확인됐다고 밝혔다 이 메시지들에는 실시간 속보 세월호 침몰 사망자 명 더 늘어 동영상 보기 등 뉴스인 것처럼 위장한 제목이 많고 특정 사이트로 접속하는 인터넷 주소도 적혀 있다 이 주소를 클릭하면 휴대전화에 악성 앱응용프로그램이 설치돼 휴대전화 기기 정보와 문자통화기록 등을 빼낸다 미래부는 세월호라는 단어가 포함된 출처가 명확하지 않은 모든 문자메시지는 열지 말고 즉시 삭제하는 게 안전하다고 당부했다 경찰청은 세월호 참사와 관련해 유포되는 각종 허위 사실에 대해 전국 사이버 수사요원을 총동원해 내사에 착수했다고 일 밝혔다 현재 트위터 등 에는 선체 내부 식당에서 시체를 확인했고 상부에서 시체를 꺼내지 말라고 했다 한미 연합훈련 때문에 세월호 항로가 변경됐다 세월호가 침몰한 것은 미군 잠수함과 충돌한 것이 원인 등의 유언비어가 빠르게 유포되고 있다 국방부는 이런 내용이 전혀 사실과 다르다는 공식 입장을 내고 경찰에 수사를 요청했다 국방부 김민석 대변인은 이날 브리핑에서 사고 해역에서 작전이나 연합 해상 훈련은 없었고 수심이 얕아 잠수함이 활동할 수도 없다고 말했다 
