,x
24, 일 여객선이 침몰한 전남 진도 병풍도 앞 해상에서는 온종일 필사적인 구조활동이 펼쳐졌다 해경을 비롯해 군 소방방재청 산림청 수협중앙회 민간의 선박과 헬기가 앞다퉈 달려왔다 이들의 노력으로 이날 오후까지 승객  명을 구조했다 세월호가 조난신호를 발신한 시각은 이날 오전  시 분이었다 서해지방해경청은  분 뒤인  시 분 목포항공대에 구난헬기의 이륙을 지시했다 해경 헬기 한 대가  시 분 현장에 가장 먼저 도착해 구조활동을 시작했고  여분 뒤 해경 헬기  대와 해군 링스헬기 등  대가 따라 합류해 기울어진 선체에 매달린 생존자들을 구조했다 해경은 또 오전  시 분  ㎞ 떨어진 위치에 있던  정을 사고 지점으로 급파했다  정은  시 분 현장에 도착해 왼쪽으로  도 기울어진 선체에 접안해 생존자  명을 구조했다 또 바다에 뛰어든 생존자들이 버틸 수 있도록 구명벌 등 부유물을 투하하는 등 수색과 구조를 지속했다 이후  마일 지점에서 항해중이던  급 경비함  함을 비롯해 해경 선박들이 속속 사고해역으로 집결했다 해경은 이날 오후  시와  시 반 선체에 갇혀 있을 가능성이 있는 승객들을 구조하기 위해 특공대  명을 두차례 투입했으나  ㎝ 앞이 안 보일 만큼 시야가 흐려 수색에 성과를 거두지 못했다 해경과 수협은 어선과 낚시어선 등  척에 사고 해역으로 이동해 한명이라도 구조하도록 무전 지시를 내렸다 현장에 일찍 도착한 진도군 조도면 급수선은 학생 등  명을 구조하기도 했다 구조된 사람들은 인근 서거차도를 거쳐 조도농협배와 행정선 해경선 등으로 진도 팽목항으로 옮겨졌다 진도군 조도면 이은선씨는 사고 지점에 안개가 짙었으나 민간 어선들이 생업을 팽개치고 달려와 구조 작업을 벌였다고 말했다 수협 쪽은 모든 어업정보통신 주파수를 활용해 인근 어선에 긴급구조 협조 방송을 지속적으로 내보내 어선들이 자발적으로 동참했다고 밝혔다 군은 해군 유도탄 고속함과 고속정 등 함정  척을 현장에 보내 수색 및 구조 작업에 나섰다 또 공군의       등  대와 해군의   링스   등  대 육군   등 헬기와 항공기  대도 긴급 출동해 구조 작업을 벌였다 미  함대도 서해상에서 정기적 경계 임무를 수행하던 상륙강습함정 보놈 리처드함을 현장에 파견했다고 국방부가 밝혔다 군은 또 수중 수색 및 구조 작업을 위해 해난구조대원  여명과 특전사 신속대응부대  여명을 현장에 급파했다 그러나 본격적인 수중 구조 작업은 늦어지고 있는 것으로 알려졌다 군 관계자는 현장 해역 유속이 시속  해리약  ㎞로 매우 빨라서 생명줄 등 잠수지원장비 없이 작업을 하기 어려운 상황이지만 최선을 다하고 있다고 밝혔다 잠수대원들은 이날 오후  시께부터 급한 대로 개인 잠수통을 이용해 수심이 얕은 지역을 중심으로 수색 작업을 벌인 것으로 알려졌다 그러나 본격적인 작업은  일 아침이 돼야 가능할 것으로 예상된다 목포안관옥 기자 박병수 선임기자  
25,수학여행에 나선 고등학생 등  명을 태운 대형 여객선 세월호가  일 오전 전남 진도 앞바다에서 침몰했다  명 가까운 이들이 사고로 목숨을 잃거나 실종됐다 물이 들어차고 가라앉기까지  시간 남짓 동안 벌어진 대참사다 한밤중도 아닌데 이렇게 속수무책으로 생때같은 목숨이 사라지는 것을 지켜봐야 했다니 어처구니없다 숨진 넋들과 유족 앞에서 차마 할 말을 찾지 못할 지경이다 참담한 심정으로 조의를 표한다 사고 상황을 들어보면 안타깝고 답답하기 그지없다 생존자들 말로는 꽝 하는 소리와 함께 사고가 난 직후 선박회사 쪽은 승객들에게 움직이지 말라고 안내했다고 한다 배 안이 물에 잠기는데도 가만히 있으라고만 했다는 것이다 그러다 갑자기 물이 빠른 속도로 차오르고 배가 급격히 기울어지면서 사람들이 한쪽으로 몰리고 선실에서 빠져나가기도 어렵게 됐다 그런 아수라장에서 열일곱살 고등학생들이 겪었을 공포와 혼란을 생각하면 가슴이 찢어질 듯하다 사고 직후 곧바로 선실 밖으로 대피하도록 안내했다면 훨씬 많은 승객이 구조될 수 있었을 것이다 실제로 배가 거의 가라앉은 시점에도 배 안에는 사람들이 많이 남아 있었던 것 같다고 한다 신속하게 행동했다면 참극을 최소화할 수 있는 시간과 기회가 있었던 셈이다 아쉬운 대목은 이것 말고도 많다 사고 현장에는 구명뗏목들이 사용된 흔적이 거의 보이지 않았다 선박회사 쪽이 승객들을 안심시키면서 조직적으로 대피와 구조를 이끈 흔적도 별반 없다 안전규정과 위난 때의 대피 수칙이 제대로 세워지고 작동되지 않은 탓이라고 볼 수밖에 없다 사고 신고가 접수된 뒤 군과 해경의 선박과 항공기 민간어선들이 긴급 투입됐지만 급한 해류 등 여러 사정 때문에 구조에 큰 어려움을 겪었다고 한다 그렇다고 해도 눈앞에서 벌어지는 대형 참사를 막지 못한 것은 어떤 이유로도 변명하기 힘들다 실종자 수색이나 선체 인양 대책도 막연하다 대형 사고에 대한 대책과 매뉴얼이 있기는 한 것인지 묻지 않을 수 없다 사고 이후 대응도 어설프고 허술했다 정부는 한때 승객 대부분을 구조한 것처럼 발표했다가 뒤늦게 집계 착오였다고 밝혀 유족과 국민의 가슴을 더 아프게 했다 이런 후진국형 사고가 지난 수십년 동안 한두번이 아니었건만 사고 대응 체계는 여전히 제자리걸음이다 어떻게 국민이 안심할 수 있겠는가 정부는 이번 사고의 원인을 철저히 밝혀 다시는 이런 일이 벌어지지 않도록 해야 한다 사고 선박은 정해진 항로로 다니는  급 대형 여객선이다 암초로 인한 사고였을 가능성도 있지만 운행 과정에서의 과실이나 선박 관리 부실을 의심하지 않을 수 없다 실제로 사고는 정상 항로에서 상당히 벗어난 지점에서 벌어졌다 또 사고 선박은 건조된 지  년 된 중고 선박을 사들여 고친 것이라고 한다 무리한 운행이나 과다한 개조가 침몰 원인이 된 것은 아닌지 따져야 한다 여러 사람이 이용하는 건축물이나 교통수단 등에 엄격한 안전기준을 적용하고 이를 지키도록 하는 것은 국민의 안전을 지켜야 할 정부의 일차적 책무다  월 경주 마우나오션리조트 체육관 붕괴로 신입생 환영회에 참석했던 대학생들이 여럿 사망한 사고도 적설하중 기준이 낮게 정해졌고 그조차도 제대로 지켜지지 않았던 탓이었다 이번에도 그런 잘못이 있지 않았는지 샅샅이 살펴 바로잡아야 한다 그래야만 이번 같은 후진적 참사의 되풀이를 막을 수 있다 
26,세월호의 침몰 원인은  일 밤늦게까지도 분명히 드러나지 않았다 이 때문에 다양한 가능성이 거론되고 있다 전문가들은 침수 대비 안전시설이 잘 갖춰진 대형 여객선이 침몰했다는 점에서 일반적인 수준의 파공구멍이 아닐 것이라고 보고 있다 남청도 한국해양대 교수기관공학부는 세월호 같은 배의 경우 특정 구역이 침수되면 그 구역의 물이 다른 쪽으로 퍼지는 것을 막기 위해 수밀문을 닫아 배의 침수를 막는다 그러나 세월호는 큰 파공이 생기면서 갑자기 물이 쏟아져 들어와 기관실까지 침수가 된 것 같다 기관실 발전기가 나가면서 전력 상실 상태가 됐고 수밀문을 통제할 수 없었던 것으로 보인다고 했다 쿵소리 뒤 급격히 침몰 화학물질 폭발 가능성 인천 출항  시간 늦어 안개때문 아닐수도 조난위치 정상항로서   벗어나 진도주민 제주항로와 달라 이상 일반적인 파공이 생긴 선박이  시간에 걸쳐 서서히 침수되는 것과 달리 세월호가  분 만에 급격하게 침몰한 것도 상당히 큰 규모의 파공이 생겼으리라는 추측을 뒷받침한다 특히  층 객실과 달리  층은 충격에 대비한 격벽 구조가 아니어서 충격으로 인한 파공이 더 크게 생겼을 것이란 분석이다 침몰한 세월호 해양경찰청 제공파공 원인에 대해서는 세월호에 선적된 화물 가운데 위험물질에 의한 폭발 가능성도 조심스럽게 점쳐진다 세월호는  톤의 화물을 싣고 있었다 공길영 한국해양대 교수항해학부는 꽝 하는 소리와 동시에 배가 급격하게 기울었다는 점을 보면 컨테이너 안에 있는 화학약품 등이 반응해 폭발하면서 선체에 큰 손상이 생긴 게 아닌가 싶다 화물을 선적할 때 위험물 표시를 하긴 하지만 해운업체 쪽에서 그런 관리를 잘했는지는 의문이라고 했다 해양수산부 종합상황실 원인조사반 관계자는 화물 목록은 아직 파악이 안 되고 있다 현장에서 목록 입수에 어려움이 있다고 밝혔다 암초로 인한 좌초 가능성에 대해선 견해가 엇갈린다 공길영 교수는 해양조사원과 진도 쪽 관계자들에게 확인해보니 그쪽 해역은 암초가 없고 몇개 있는 암초도 다 표시가 되어 있어서 암초 충돌 가능성은 낮다고 판단된다고 말했다 세월호가 침몰 지점에서 멀리 떨어진 곳에서 암초와 부딪쳤을 가능성도 배제할 수 없다 노인식 충남대 교수선박해양공학과는 사고 지점과 침몰 지점에 차이가 있을 수 있다 사고가 난 뒤 관성에 의해 배가 떠밀려 침몰 지점에서 발견됐을 것이라고 말했다 침몰 당시 선체가 왼쪽좌현으로 기울면서 빠르게 침수된 것과 관련해 세월호를 자주 이용했다는 한 시민은  층에는  톤 또는  톤 트럭이 화물을 가득 실은 채 실려 있다 이들이 한꺼번에 쏠리면서 배가 더 빨리 기울었을 것이라고 말했다 세월호에는 차가  여대 실려 있었다 선체 자체 결함 가능성도 배제할 수 없다 목격자들의 말과 당국의 조사 상황을 종합하면 세월호는 애초  일 저녁  시에 출항할 예정이었으나  시간이 지연돼 밤  시에야 인천 여객터미널을 떠났다 청해진해운은  일 브리핑에서 안개 때문에 출항 시간이 지연됐다고 밝혔다 그러나 인천제주 항로를 자주 이용한다는 선박조종사 김태진씨는  에 가까운 세월호는 웬만한 기상 상황에서는 정상 운항을 한다 기상이 아주 안 좋을 경우엔 아예 출항이 취소되는 일은 있지만 출발이 지연되는 일은 거의 없다 선박에 문제가 있어서 정비를 하느라 지연됐을 가능성이 있다고 말했다 해경 헬기가  일 오전 전남 진도 앞바다에서 침몰한 여객선 세월호 위를 선회하며 승객들을 구조하고 있다 뉴스와이 화면 갈무리 연합뉴스  년  월 청해진해운이 일본에서 도입한  급 정기 여객선 세월호는  년  월 일본 하야시카네 조선소에서 건조된 지  년이 지난 중고선박이다 일본 연해에서 여객선으로 운항되던 이 배는 국내에 도입된 뒤로는 인천제주선에 투입됐다 국내에서 운항되는 선박은 운항 전에 한국선급을 통해 선박 검사를 받는데 청해진해운은 세월호를 국내에 도입하면서 구조 변경 요청을 한 것으로 확인됐다 한국선급 등록선업무팀 관계자는 선주의 요청에 따라 구조 변경이 있었다 구조 변경은 안전성 검사를 모두 통과한 것이라고 말했다 구조 변경과 관련해 객실을 증축한 것이 아니냐는 의혹도 제기됐는데 인천지방해운항만청 관계자는 증축은 사실과 다르다 관련 규정에 따라 한국선급에서 안전 검사를 거쳐 정원을 책정했다고 말했다 그러나 인천제주 항로를 운항하는 컨테이너선의  등 항해사 ㄱ씨는  년에 건조해서  년에 중고로 사온 배라면 관리 부실에 대한 의심이 충분히 가능하다  년 된 배면 노후해 변기 물도 잘 안 내려가는 등 관리가 많이 필요하다 국내 항로 선박은 안전 검사가 국제선 선박에 비해 덜 까다로운 게 사실이라고 말했다 항로 이탈이 사고와 관련이 있다고 보는 시각도 있다 이날 해양수산부 종합상황실이 낸 자료를 보면 세월호의 조난 위치는 정상 항로에서 벗어나 있다 침몰 인근 지역인 진도군 서거차마을 허학무 이장은 인천에서 제주로 가는 원래 항로는 병풍도 남쪽인데 북쪽에서 침몰했다 원래는 큰 배들이 남쪽으로 다니는데 이상하다고 말했다 이에 대해 청해진해운은 오후 브리핑에서 항로 이탈 가능성은 확인된 게 없다 정상 항로로 간 것으로 알고 있다고 말했다 김영환 진명선 기자  
27,인천에서  명이 탑승해 제주로 향하던 여객선이  일 오전 전남 진도 인근 바다 한 가운데서 침몰해  명이 사망하고  명이 실종됐다 오후  시 분 현재 구조가 확인된 숫자는  명이다탑승객과 구조자 숫자는 당초 각각  명  명으로 발표됐지만 일부가 중복 집계돼 실제보다 부풀려진 것으로 확인된 뒤 재집계한 결과다중앙재난안전대책본부중대본 차장인 이경옥 안전행정부  차관은 이날 오후  시 분 브리핑에서 해양경찰청 사고수습본부 집계 결과 탑승 인원  명 구조 인원  명 사망 인원  명 실종 인원  명이라고 공식 집계 결과를 발표했다 대부분은 안산 단원고 학생으로  명이 타고 있었고 인솔 교사  명 일반인  명 선원  명이 탑승하고 있었다 사고 현장의 수심은  로 확인됐다정부는 강병규 안전행정부 장관을 본부장으로 하는 중앙재난안전대책본부중대본를 오전  시 분부터 가동 중이다 부상자는  명으로 인근 진도한국병원 명 목포한국병원 명 해남종합병원 명 해남우리병원 명 등에서 치료를 받고 있다 상태가 양호한 승객들 다수는 진도체육관에서 안정을 취하고 있다사망자 숫자는 시간이 흐를수록 크게 늘어날 가능성이 높은 것으로 여겨진다 현재  명의 실종자 대부분이 육안으로 확인되지 않고 있기 때문이다 이경옥 차관은 한 명이라도 더 구하기 위해 공중과 수중 해저에서도 탐색하고 있다고 설명했다 현재 수중에서는  명 정도가 수색작업을 벌이고 있다이날 오전  시 분께 목포해경청 상황실에 여객선이 침몰하고 있다는 신고가 접수됐다 침몰한 여객선은 최대  명까지 승선할 수 있는  급 세월호로 인천에서 제주로 향하다 전남 진도군 관매도 부근에서 배가 왼쪽으로 기울어지며 침몰했다 음성원 기자  
28,침몰한 세월호 안에 상당수 승객들이 갇혀 있는 것으로 보이는 가운데 이들을 구하기 위한 시간과의 싸움이 시작됐다 해난 사고 전문가들은 승객들의 생존 가능성이 있기 때문에 구조에 박차를 가해야 한다고 조언하면서도 조심스럽게 비관론도 내놓고 있다 중앙재난안전대책본부는  일 저녁 현재 탑승객  명 중  명이 생사가 확인되지 않은 상태인 것으로 파악된다고 밝혔다 실종자들 중 일부는 민간 선박에 구조됐으나 그 사실이 집계되지 않았거나 바다에 뛰어들어 구조를 기다리는 상황일 수 있다 하지만 구조된 이들 말을 들어보면 선원들이 승객들에게 자리에서 움직이지 말라고 방송했고 배가 급격히 기운 점 등으로 봤을 때 상당수 승객들이 선박에 갇혀 있을 가능성이 높다 특히 배가 순식간에 왼쪽으로 기울어 그쪽에 실종자들이 몰려 있을 것으로 추정된다 구조된 김성묵씨는 선박회사 쪽에서 위험하니까 자리에서 움직이지 말라고 계속 방송을 해 승객 중에 움직이는 분들이 없었다 물이 너무 빨리 차오르다 보니까 사람들이 미처 문 쪽으로 빠져나올 수 없었다고 말했다 구조의 희망을 안타깝게 저버린  년 전 천안함 사건의 악몽을 떠올리게 하는 대목이다 천안함 사고 때 배 안에 갇힌 장병  명은 모두 사망했다 배 안에 갇힌 실종자들의 경우 선내에 남아 있는 공기로 생존했을 가능성이 있기 때문에 전문가들은 구조에 최선을 다해야 한다고 강조했다 천안함 사고 당시 군은 최대 생존 한계 시간을  시간으로 잡았다 당시에는 선미의 위치를 찾는 시간만도  시간이 걸렸기 때문에 선박의 위치가 명확한 이번 사고의 경우엔 아직 포기하긴 이르다는 이야기다 정동남 대한구조연합회 회장은 뱃머리 쪽으로는 배에 남아 있던 공기가 차 있고 생존자가 있을 가능성이 있어 여기서부터 수색을 시작해야 한다고 말했다 이기원 소방방재청  심해특수구조대원은 배가 크고 격실이 많기 때문에 뒤집혔어도 여기에 공기가 차서 실종자들이 생존했을 가능성이 있다 상황에 따라 야간에라도 수색이 가능하기 때문에 수색에 총력을 기울여야 한다고 말했다 하지만 공기가 남아 있더라도 물이 들어온 곳에 있는 실종자들은 저체온증으로 생존 가능 시간이  시간가량밖에 되지 않을 것이라는 비관론도 있다 사고 지점의 바닷물 표면 온도는 섭씨  도이지만   바닷속 수온은 그보다 낮다  년 잠수 경력을 지닌 노남진 해군 해난구조대 전우회 부회장은 저체온증이 가장 큰 문제인데 체력에 따라  시간가량 버틸 수 있을 것으로 보인다고 말했다 나장균 대한민국 해군 특수전전단 전우회 회장은 천안함 때도 군함은 어뢰 피격에 대비해 선체가 이중으로 돼 있었어도 생존자가 없었는데 일반 선박은 한 겹으로 돼 있어 물이 더 쉽게 들어올 수 있다고 말했다 어둠도 실종자들이 싸워야 할 상대다 진교중 전 해군 해난구조대장은 아무리 담력이 좋더라도 적막하고 어두운 배 안이라는 공포스런 상황에서 낮은 온도를 계속해서 견디기는 어렵다고 말했다 김지훈 기자  
29,제주도로 수학여행을 가던 중 침몰사고를 당한 경기도 안산 단원고에서는 온종일 학부모들의 절규가 이어졌다 특히 오후에  학년 반 정차웅 군이 숨졌다는 소식이 전해지자 모여 있던 학부모들은 발을 구르며 오열했다학교  층 강당에 마련된 상황실에 몰려든 학부모  여명은 자식들의 생사를 확인해달라며 학교 관계자를 붙들고 아우성을 쳤다 오전  시께 배가 뒤집힌 모습이 텔레비전 뉴스 속보 화면에 나오자 일부 학부모는 아들의 이름을 부르며 실신하기도 했다한 학부모는 배에 탔던 딸에게 휴대전화를 계속 걸다 통화가 되지 않자 제발 연락 좀 해라 걱정하지 말라 엄마가 곧 간다는 문자 메시지를 보내며 애간장을 태웠다 또한 구조된  학년 반의 한 학생이 부모와 통화가 되자 근처 학부모들이 서로 전화를 돌려받으며 우리 애 어딨니 못봤어라며 발을 굴렀다또 학교로 달려온 한 할머니는 생때같은 우리 손주 바닷속에서 얼마나 추울껴 대통령님 구조대원님 제발 빨리 좀 구해주소라며 가슴을 쳤다 지역 특성상 공장 노동자 자녀가 많은 이 학교에는 기름때가 묻은 작업복 차림으로 학교로 달려온 학부모들도 상당수 있어 부모의 절박한 심경을 대신했다제주도로 수학여행을 떠난 경기 안산 단원고  학년 학생들이 탄 여객선 세월호가 침몰했다는 소식이 전해진  일 오전 경기 안산 단원고 학부모들이 진도실내체육관으로 향하는 버스를 타고 있다 안산박종식 기자 뉴스를 보며 가슴을 졸이던 학부모  여명은 학교 쪽에 사고 현장 방문을 요구했고 안산시와 학교 쪽은 버스  대를 마련해 오후  시 분게 진도로 출발했다 눈물을 흘리거나 상기된 표정으로 버스에 오르던 한 학부모는 가면 뭐가 달라지겠느냐마는 아무도 못 믿겠으니 현장으로 갈 수밖에 없지 않느냐고 불만을 토로했다인천에서 제주로 향하던 여객선 세월호의 침몰 소식이 전해진  일 오전 이 배를 타고 수학여행을 떠난 경기 안산 단원고  학년 학생들의 부모들이 전남 진도실내체육관으로 향하는 버스를 기다리며 힘겨워하고 있다 안산박종식 기자 학교의 늑장 통보도 문제가 됐다 단원고는 이날 오전  시 분께 제주해경으로부터 오전  시 분 항구에 도착하기로 한 세월호와 연락이 안된다는 통보를 받았다 그러나 오전  시 분 경기도교육청에 전화로 사고 내용을 보고한 뒤에도 학부모들에게는 알리지 않다  시 분이 돼서야 문자메시지를 발송했다 사고소식을 들은 지  시간여 만이다 학부모 송아무개 씨는 뉴스를 보고 가슴을 졸이며 학교로 전화를 했지만 불통이었다며 분통을 터뜨렸다 학교 관계자는 상황을 정확히 전달해야 하는 의무가 있기 때문에 사고내용을 제대로 파악하느라 학부모 통보가 지연됐다고 해명했다또한 학교 측은 이날 오전  시 분께 학생들이 전원 구조됐다고 학부모들에게 알렸으나 다시 해경이 구조 중이라는 통보를 해왔다고 번복했다 이 바람에 잠시 환호성을 지렀던 학부모들은 이게 도대체 뭐하는 짓이냐며 울부짓기도 했다한편 단원고 학생들은  일 오후  시 분께 인천항에서 출발해  박 일 일정으로 제주도 수학여행길에 올라 이날 낮  시께 제주도 여객터미널에 도착할 예정이었다 단원고는 이날 오전 임시휴교 조처를 하고  학년과  학년 학생들을 모두 집으로 돌려보냈다 안산김기성 기자   
30,△ 월  일 오전  시  분전남 진도군 관매도 남서쪽   해상에서 여객선 세월호 침몰 신고 전남소방본부로 최초 접수△오전  시  분목포 해양경찰청 상황실 사고 정식 접수△오전  시  분해양경찰청 구조본부 가동△오전  시  분해양수산부 중앙사고수습본부 구성 및 가동△오전  시  분 중앙재난안전대책본부 가동본부장 안전행정부 장관△오전  시박근혜 대통령 단  명의 인명피해도 없도록 구조에 최선 다하라 지시중대본 차 공식브리핑  명 승선 안산 단원고 학생  명△오전  시  분안행부 장관 소방방재청장 현장 출동△오전  시  분해수부 장관 현장 출동 △오전  시  분중대본  차 공식 브리핑  명 구조△오후  시  분중대본  차 공식 브리핑  명 구조선사 직원 박지영씨 명 사망해군 특수부대  명 서해지방 해경청 특공대  명 등 특수구조 인력과 헬기선박 투입△오후  시  분중대본 단원고  학년생 정차웅군 사망△오후  시  분중대본 구조  명 사망  명 확인△오후  시중대본  차 공식 브리핑  명 병원 이송특수구조인력  명 투입 선체 인양 위한 대형크레인 확보 여객선은 사실상 침몰△오후  시해경 중대본에 구조자 수 집계 오류 통보△오후  시  분중대본 정정 브리핑 구조자 수 집계 오류확인 중△오후  시  분중대본  차 브리핑 탑승자  명으로 재확인구조  명 사망  명 실종  명 탑승자 중 학생  명 교사  명 일반인  명 선원  명△오후  시해경해군 잠수전문인력  명 투입 
31,해양수산부는  일 여객선 세월호의 침몰 사고와 관련해 세월호가 항로를 벗어나 운행했다고 볼 수는 없다고 밝혔다해수부 관계자는 인천에서 제주도로 갈 때 정해진 항로가 있는 것은 아니다통상적으로 다니는 뱃길에서 얼마나 벗어났느냐가 문제인데 항로를 추적해본 결과 통상 항로와 거의 비슷하다며 이같이 말했다이 관계자는 또 항로를 이탈한 것도 아니고 사고 해역이 암초가 많은 구역도 아니어서 현재로서는 사고 원인을 짐작하기 힘들다고 말했다세월호는 청해진해운 소속의 여객선으로 총 톤수가  천 에 달한다  년  월 건조됐다정원은 여객 정원을 기준으로  명이다 통상 여기에 선원과 선내 식당 종사자등을 합치면 최대  명까지 탑승할 수 있는 것으로 알려졌다사고 당시 승선원은 여객  명과 선원  명을 합쳐 모두  명이었다 이 중에는 수학여행에 나선 경기 안산 단원고  학년 학생  명과 교사  명이 포함돼 있다한편  천급 이상 화물선이나 국제여객선에는 항공기의 블랙박스에 해당하는 선박항해기록장치 가 장착돼 있지만 사고가 난 여객선세월호는 연안여객선이라 이 장비가 없는 것으로 알려졌다 진도 여객선 세월호 침몰 현장 
32,전남 진도군 조도면 해상에서 침몰한 여객선 세월호 천  승객 구조 및 실종자 수색 작업에 나선 해난구조대와 해군 특수전전단의 활동에 관심이 집중된다는 한국전쟁이 한창이던  년  월 해상공작대로 발족한 부대로  년에 지금의 해난구조대로 명칭이 바뀌었다 의 약자인 는 인명 구조는 물론 선체 인양 등 해상에서 발생하는 모든 사고 해결을 전담하는 바다의 해결사나 마찬가지다 심해에 침몰한간첩선 등 적 함정 인양을 통한 정보 수집과 항공기 및 선박 해양 사고 규명 구조 등의 임무도 수행한다대표적인 군작전으로는  년 동해 북한 반잠수정 인양  년  차 연평해전에서 북한군의 함포 사격으로 피습된 참수리급 고속정  호 인양  년 천안함 피격 사건 당시 선체 인양 등을 손꼽을 수 있다 또  년의 충주호 유람선 침몰사고 및 성수대교 붕괴 사고  년 서해 페리호 침몰 사고 등 민간에서 발생한 재난에도 출동해 큰 역할을 했다특히 가 세계적인 명성을 얻게 된 것은  년 북한 반잠수정 인양 때다 그전해  월 남해로 침투하다가 격침된 북한 반잠수정을 수심  ｍ 깊이에서 건져 올렸다 기네스북에 오른 당시 이 기록은 미 해군의   기록을 무려  나 경신한 것으로 불가능하다고 여겨온 세계를 놀라게 했다천안함 피격 사건 때도 소속 수중폭파 요원들은   수심에서 천안함의 하푼 미사일 발사대와 어뢰 발사대를 안전하게 인양했다 해군  성분전단  군수지원전대 소속인 요원의 선발과 훈련 과정도  못지 않게 엄격하고 혹독하다 매년 한 차례 지원을 받아 체력검정과 신체검사 면접 등을 통해  차 선발을 한다 사병은  주 부사관과 장교는  주의 기초체력훈련과 수영 잠수교육을 마쳐야 한다교육 기간에는 또 수중 용접과 절단 및 폭파 이론과 실습을 거친다 이 과정을 이수하면 공기로  까지 혼합기체로는  까지 잠수가 가능하다 특히 전문교육 과정에서는  까지 잠수가 가능한 포화잠수 등 심해잠수 전문가로서 활동하는 데 필요한 교육을 받는다 현재 규모는  명가량으로 알려졌다해군특수전 전단 소속으로 세계적인 명성을 가진 은  년 발족됐다미 해군 수중파괴대 위탁교육을 수료하고 귀국한 장교  명과 병  명 등  명으로 창설된 이 부대의 고유 임무는 상륙작전에 앞서 적 해안에 은밀히 침투해 적이설치해놓은 수중방어망 레이더 해안포 등의 위치를 파악하거나 이를 제거하는 것이다 의 명칭은  수중파괴대과  육 해공 전천후 작전팀의 약어다 원래는 상륙작전 직전에 수행하는 선견작전과 수중 장애물을 폭약으로 제거하는 임무에 제한됐으나 전장 환경의 변화로 전천후 타격임무와 해상에서 발생하는 테러에 대응한 대테러임무로 확대됐다현존 특전부대 훈련 가운데 가장 혹독하기로 이름난  훈련은 지원자를 대상으로  주에 걸쳐 진행되며 탈락률이 통상  을 넘어선다  단계는 기초 체력 훈련으로 이 기간에는  ㎞에서 시작해  ㎞까지 수영 능력을 기르는 훈련 등을 받는다 특히  단계에서는  일 동안 잠을 반납한 채 갯벌 훈련 등 인내심의 한계를 느끼게 하는 지옥주기간도 포함된다 단계에서는 잠수훈련이  단계에서는 제주도 등에서 하는 야외기동특전전술훈련을 받는다  주 기초 교육기간을 마치면 해군 소속 요원은 다시 해병대에서  주간의 기본 공수훈련을 받고 육공군과 해병대 소속 위탁생들은 본군으로 돌아가특전요원으로 활약하게 된다은  년 강릉 무장공비 침투사건에서 좌초한 북한 인민무력부 정찰국소속 상어급 잠수정 내부에 대한 무장 수색을 성공적으로 수행했다  년 천안함 사건 때 생존자 수중 수색 작업 등을 지휘하다 순직한 한준호 준위의 살신성인은 요원의 귀감이 되기도 했다특히  년  월 청해부대 소속  파견대는 소말리아 해적에게 피랍된 삼호주얼리호 만의 해적을  시간의 교전 끝에 소탕하고  명의 인질과 선박을 무사히 구출하는 데 성공해 일약 세계적인 관심을 끌기도 했다 진도 여객선 세월호 침몰 현장 
33,침몰한 선박 안으로 진입 선내를 샅샅이 수색해 생존자를 찾는 게 급선무입니다 해난사고 전문가들은  일 오전 진도해역에서 침몰한 세월호 인명구조방법에 대해 이같이 입을 모았다사고해역에 조류가 빨라 침몰한 선박 선내진입이 쉽지 않은 상황이지만 해경 특공대와 특수구조대 등이 모두 투입된 만큼 선내에 남아 있는 생존자를 찾기 위해 최선을 다해야한다는 얘기다뒤집힌 배에 완전히 물이 차지 않아 공기가 있으면 생존자가 있을 가능성이 있기 때문이다해난사고 전문가들은 아직 소재가 파악되지 않은 사람들은 선내에 있을 개연성이 높은 것으로 보고 있다해경 특공대에 따르면 침몰 전 대부분의 승객들이 구명동의를 착용했기 때문에 바다에 뛰어들었다면 가라앉을 개연성이 적고 빠른 조류에 사고지점에서 이동했다고해도 헬기 등에 발견됐을 것으로 예측되기 때문이다해경 특공대는 특공대와 특수구조대가 가라앉은 선박 수색을 시작한 만큼 생존자 구조소식이 들려올 것으로 기대하고 있다고 말했다선박구난 전문가들은 침몰한 세월호에 길게 찢긴 형태의 파공이 났을 것으로 보고 있다 근거는 선박 침수와 침몰 시간이 빨랐기 때문이다 길게 찢긴 파공이 나면서 바닷물이 빠른 속도로 배에 유입돼 침몰했을 개연성이 높다는 설명이다선체 인양에 대해 전문가들은 선체 상태를 정확하게 파악해야 인양방법과 동원해야할 해상 크레인 규모를 정할 수 있다고 지적했다 파공 부위가 크지 않으면 대형 해상크레인을 쓰지 않고 선박 자체 부력으로 선체를 인양할 수 있다 이 경우 먼저 파공부위를 임시로 막은 뒤 물은 빼고 공기를 넣는 방법으로 선체를 인양할 수 있다는 설명이다파공부위가 크면 파손부위만큼 철판을 제작한 뒤 수중용접으로 파공부위를 막은뒤 선체를 건져 올릴 수 있다천안함 인양 경력이 있는 정호원 팔팔수중개발 부사장은 선체를 들어올리는 데쓰는 대형 해상크레인은 현장 상황을 정확하게 파악한 뒤 활용여부를 결정한다며 파공 부위와 크기 등 선체 상태를 정확하게 파악하는 게 급선무라고 말했다 진도 여객선 세월호 침몰 현장 
