,x
26, 세월호 참사에 아이돌 스타들의 기부 행렬이 이어졌다 지난 일 사회복지공동모금회는 엠블랙 이준이 천만 원을 기부했다 본명인 이창선으로 입금해 이준인줄 몰랐으나 확인 전화 중 알게 됐다며 이준이 기부를 했다는 사실을 밝히며 이준이 기부는 처음이라며 소액이어서 죄송하다는 말을 남겼다고 덧붙였다 일 미쓰에이 수지의 기부 소식 역시 뒤늦게 알려졌다 지난 일 수지는 생명나눔실천 광주전남본부 측에 천만 원의 성금을 전달한 것으로 알려졌다 생명나눔실천 광주전남본부 관계자에 따르면 수지는 이번 기부를 처음부터 본인이 직접 조용히 진행했다고 밝혔다 수지의 기부 사실은 소속사 엔터테인먼트 역시 몰랐던 것으로 알려졌다 이어 같은 소속사 식구인  준호의 기부 역시 알려졌다 준호는 전국재해구호협회에 천만 원 성금을 기부하며 사고 희생자와 실종자 수색에 작은 힘이나마 도움을 주고 싶다는 뜻을 밝힌 것으로 알려졌다 세월호 참사 아이돌 스타 기부 소식을 접한 누리꾼들을 세월호 수지는 진작 기부했었네 이렇게 뒤늦게 알려지니까 더 예뻐보인다 세월호 수지 얼굴만큼 예쁜 마음씨 세월호 참사에 준호나 수지 이준 같은 아이돌들이 기부하면 파급력이 더 커서 좋을듯 등의 반응을 보였다 한편 이들 외에도 류현진 송승헌 하지원 차승원 김수현 박신혜 정일우 온주완 박재민 장미인애 등 많은 스타들이 기부에 동참하고 있다 
27, 불기佛紀 년 부처님오신날을 맞아 불교 각 종단 지도자들은 봉축법어를 발표했다 천주교 염수정 추기경도 축하 메시지를 발표했다 ◇조계종 종정 진제眞際 스님 나의 한 몸과 같은 어린 생명들이 어른들의 잘못으로 인해 우리 곁을 떠나갔습니다 다 같이 극락왕생 발원의 등과 무사귀환의 등을 밝혀 영원한 행복과 평화를 기원하여 주시기를 간절히 부탁드립니다 부처님 오심을 봉축함과 더불어 세월호 참사에 따른 모든 희생자분들을 위해 산승山僧도 진리의 등불 하나를 밝히고자 합니다 ◇천태종 종정 도용道勇 스님 생명이 귀하고 사람은 거룩합니다 모든 어르신은 내 부모요 모든 어린이는 나의 자녀이니 지혜의 등불로 사바의 어둠을 밝히고 자비로운 불심으로 아름다운 연꽃을 피워내소서 ◇태고종 종정 혜초慧草 스님 부처님오신날을 맞아 온 우주를 집어삼키고도 넉넉한 수행자로 선남선녀로 거듭나길 바라며 온 세상 온 우주가 부처님의 향기로 가득하길 기원합니다 더불어 세월호 희생자 여러분의 무고안온한 극락세계 왕생을 발원합니다 ◇염수정 추기경 축하 메시지 이 세상이 부처님께서 설파하신 자비가 넘치는 사회가 되기를 바라며 특별히 우리의 가정이 모든 고통으로부터 자유로운 터전이 되기를 기원합니다 
28, 세월호 노란리본달기 캠페인에 가수 지나가 동참했다 지나는 지난 일 자신의 트위터에 기도중 한국을 위해 기도해달라는 글과 함께 한 장의 사진을 게재했다 공개된 사진은 하나의 작은 움직임이 큰 기적을이라는 글귀가 적힌 리본 모습으로 노란리본달기 캠페인에 동참한 모습이다 앞서 지나는 이번 세월호 침몰 참사에 깊은 애도를 표하며 일 발매 예정이었던 예쁜 속옷의 컴백을 잠정적으로 연기한 바 있다 세월호 노란리본달기 캠페인 지나 동참 모습에 누리꾼들은 세월호 노란리본달기 캠페인 지나도 동참했구나 세월호 노란리본달기 캠페인 지나 컴백도 미루고 리본도 달고 세월호 노란리본달기 캠페인 이렇게 많은 사람이 간절히 바라는데 등의 반응을 보였다 
29, 세월호 노란리본달기 캠페인에 배우 장근석이 참여했다 최근 장근석은 자신의 트위터 프로필을 하나의 작은 움직임이 큰 기적을이라는 글귀가 적힌 리본 그림으로 변경을 했다 이는 대학생동아리 연합 에서 만든 이미지로 이를 시작으로 노란리본달기 캠페인이 시작됐다 세월호 노란리본달기 캠페인 장근석 동참 소식을 접한 누리꾼들은 세월호 노란리본달기 캠페인 장근석 동참으로 일본에도 많이 알려지길 세월호 노란리본달기 캠페인 일본 애들은 한국 위해서 성금 안하나 궁금하다 세월호 노란리본달기 캠페인 제발 기적이 일어났으면 등의 반응을 보였다 한편 장근석의 팬클럽 역시 성금을 모아 세월호 침몰 구조 활동에 기부하는 등 성숙한 팬덤의 문화를 보였다 
30, 세월호 노란리본달기 캠페인에 배우 하연수가 동참했다 지난 일 하연수는 자신의 페이스북에 하나의 움직임이 큰 기적을 개나리꽃의 꽃말은 희망이라고 합니다라는 글과 함께 자신이 직접 그린 노란리본 그림을 게재했다 공개된 그림은 기도하고 있는 손 모습으로 손목에는 노란리본이 둘러져있고 아래에는 희망을 뜻하는 개나리꽃이 그려져있다 세월호 노란리본달기 캠페인 하연수 동참 모습에 누리꾼들은 세월호 노란리본달기 캠페인 하연수도 했구나 세월호 노란리본달기 캠페인 이렇게 해서 바뀌는 건 없겠지만 그래도 기적이 있다면 세월호 노란리본달기 캠페인 그림 정말 잘 그렸다 등의 반응을 보였다 
31, 지난 일 안산 단원고 학생 등 탑승객 명을 태운 여객선 세월호가 침몰해 국민이 비탄에 빠진 가운데 온라인 상에서 세월호의 의인義人을 기억하자는 움직임이 나오고 있다 세월호 사고 이후 희생자들의 마지막 모습이 언론을 통해 보도되며 각종 온라인커뮤니티와 등에는 우리가 잊지 말아야 할 세월호 의인 명이란 제목의 게시물이 퍼지고 있다 이 게시물엔 세월호 승무원 고故 박지영씨와 세월호 사무장 양대홍씨 단원고 학생 정차웅군 단원고 교사 남윤철씨와 최혜정씨 등의 사진과 그들의 의로운 행적이 간단하게 요약돼 있다 이 게시글은 박씨에 대해 층에서 구명조끼 구해 층 학생들에게 건네 가슴까지 물이 차올라도 마지막까지 승객을 구조라고 설명했다 또 양 사무장의 지금 아이들 구하러 가야 해 길게 통화 못 해 끊어라는 실종 전 마지막 전화통화를 그대로 전했다 정군에 대해선 생일을 하루 앞두고 친구들 구하려고 몸 던졌다가 숨져 안타까움 더해라고 소개했으며 남 교사에 대해선 방에 물이 차오르자 선생님이 우리를 대피시켰다는 학생들의 증언을 인용했다 최 교사에 대해선 세월호 침몰 당시 급박한 상황 속에서 여 명의 학생을 구출하며 자신의 첫 제자들을 지키려 했던 그녀라고 정리해 안타까움을 자아냈다 이런 게시물이 퍼지면서 그들을 의사자로 지정해달라는 청원도 쏟아지고 있다 한 포털 사이트에 올라온 세월호 승무원 박지영씨를 의사자로 국립묘지에 모십시다라는 서명운동엔 현재 만 명 가까운 네티즌이 참여했다 한편 미국 은 지난 일 온라인판을 통해 사고 현장에서 승객들의 대피를 돕다 숨진 박씨의 장례식을 톱뉴스로 다루며 박씨의 마지막 말 승무원들은 마지막까지 있어야 한다 너희들 다 구하고 나도 따라가겠다를 그대로 전하기도 했다 
32, 세월호 침몰 참사에 강호동이 억원 성금을 기부했다 일 한 방송관계자에 따르는 최근 강호동이 재단이나 기금을 통하지 않고 단원고로 억원을 전달했다 누구보다 자식을 키우는 부모 입장으로 학생들이 많은 피해를 입은 것에 가슴아파하고 있다고 밝혔다 이어 단원고에 직접 기부한 것은 학생과 교사들의 재활과 치유가 가장 중요하다고 생각했기 때문이다라고 설명했다 세월호 참사 강호동 억 기부 소식을 접한 누리꾼들은 세월호 참사 강호동 억 기부 역시 국민네요 세월호 참사 강호동 억 기부 대단하네 세월호 참사 강호동 억 기부 좋은 일에 앞장 서서 보기 좋네요 등의 반응을 보였다 
33, 세월호 참사를 위해 마련된 안산 임시 합동분향소에 무한도전 조문했다는 소식이 전해졌다 지난 일 새벽 유재석 박명수 정준하 정형돈 노홍철 하하 등 무한도전 멤버들은 세월호 침몰 사고 희생자들의 영정이 있는 안산 임시 합동분향소를 방문해 조문한 것으로 알려졌다 최근 자진 하차 소식을 알린 길은 이날 조문에는 동행하지 않았다 무한도전 멤버들이 새벽에 조용히 조문한 것은 세간의 이목이 쏠릴 것을 우려했기 때문 이들은 매니저 역시 동행하지 않고 조용히 다녀간 것으로 알려졌다 또한 무한도전 멤버들이 세월호 참사 피해자들을 위해 성금을 전달한 사실 역시 알려졌다 하지만 역시 주목을 받는 것을 우려해 기부액과 기부처를 알리지 않는 모습을 보였다 세월호 안산 임시 합동분향소 무한도전 조문 소식을 접한 누리꾼들은 세월호 안산 임시 합동분향소 무한도전 조문했구나 역시 무도다 세월호 안산 임시 합동분향소 새벽에 조용히 다녀간 걸 보니 역시 무도네요 무한도전 조문에 학생들도 위로가 됐길 무한도전 기부 안한다고 했던 사람 더 어디갔나요 이미 했었네요 등의 반응을 보였다 
34, 세월호 노란리본달기 캠페인에 걸그룹  산다라박과 공민지가 동참했다 공민지는 일 자신의 트위터에 한국을 위해 기도해달라 라는 글과 함께 한 장의 사진을 게재했다 공개된 사진에는 한국을 위해 기도해달라는 글과 함께 노란리본이 담겨있다 지난 일 산다라박 역시 자신의 트위터를 통해 한국을 위해 기도해달라는 글과 함께 하나의 작은 움직임이 큰 기적을이라는 글귀가 새겨진 그림을 게재해 노란리본달기 캠페인에 동참한 바 있다 세월호 노란리본달기 캠페인 산다라박 공민지 동참 소식을 접한 누리꾼들은 세월호 노란리본달기 캠페인 투애니원 멤버들도 했구나 세월호 노란리본달기 캠페인 이렇게 간절한 사람이 많은데 세월호 노란리본달기 캠페인 진짜 기적은 없는걸까요 등의 반응을 보였다 
35, 세월호 노란리본달기 캠페인에 하하와 하하 어머니 김옥정이 동참했다 최근 하하는 자신의 트위터 프로필을 검정 바탕에 노란리본으로 된 노란리본으로 변경하며 노란리본달기 캠페인에 동참했다 지난 일 하하의 어머니 김옥정 역시 아 간절함이 모여 하늘에 닿길이라는 글과 함께 노란리본 사진을 게재하며 캠페인에 동참한 바 있다 세월호 노란리본달기 캠페인 하하와 하하 어머니 동참 모습에 누리꾼들은 세월호 노란리본달기 캠페인 많이 참여한 만큼 기적이 일어나길 세월호 노란리본달기 캠페인 기적이 있다면 지금이 기적이 일어나길 세월호 노란리본달기 캠페인 하하도 하하 어머니의 뜻도 모여 간절함이 닿길 바랍니다 등의 반응을 보였다 
36, 세월호 참사에 노라조 조빈이 날 선 비판을 가했다 지난 일 조빈은 자신의 트위터에 사람이 하는 일이라 가끔은 실수할 때도 있다 단 생명이 걸렸을 때는 실수하면 안된다 그럼에도 불구하고 자기 안위만을 챙긴 승무원 그 위에 있는 또 더 그 위에 있는 모두들 가슴에 칼을 꽂는 심정으로 고개 숙이고 살아라라는 글을 게재했다 이어 조빈은 아침마다 새로운 희망으로 떠오르는 아침 해를 맞을 사소하고 당연한 자격조차 너희들에게는 없다며 날이 선 비판을 해 눈길을 끌었다 세월호 참사 조빈 비판 소식을 접한 누리꾼들은 세월호 참사 진짜 알면 알 수록 이상한 사고다 세월호 참사 수상한 점이 한 두가지가 아니니 세월호 참사 조빈 말에 격공이요 등의 반응을 보였다 
37, 세월호 참사를 계기로 정치권에서 개각改閣에 대한 공감대가 확산되는 가운데 청와대는 월 지방선거 이전에 중폭의 개각을 하는 방안을 검토 중인 것으로 일 알려졌다 새누리당은 최근 세월호 사고로 인한 민심 이반이 심각한 수준이며 지방선거를 앞두고 내각 개편 등 고강도 수습책이 필요하다고 청와대에 요청한 것으로 전해졌다 이에 대해 청와대는 내각 총사퇴와 같은 전면적 개편은 어렵지만 몇몇 장관에 대해서는 지방선거 전에 교체 인사가 있을 것이라는 뜻을 새누리당에 전달했다고 여권 핵심 관계자가 밝혔다 청와대는 지금은 사고 수습이 시급한 단계로 개각 이슈가 전면화되는 것은 적절치 않다는 입장도 밝힌 것으로 알려졌다 이와 관련 청와대 관계자는 실종자 수색 등 사고 수습이 마무리 국면으로 들어가면 개각은 급물살을 타게 될 것 같다고 했다 청와대는 인적 개편뿐만 아니라 이번 사고를 통해 무사안일 등 구조적 문제점을 노출한 관료 사회를 근본적으로 개혁하는 방안을 연구 중인 것으로 전해졌다 청와대는 지방선거 전에 개각 카드를 꺼내는 것에 적지 않은 부담을 느끼는 모습이다 청와대 인사들은 지방선거 전 개각은 어떤 형태로든 정치 쟁점이 될 수밖에 없을 것이라고 했다 국면 전환용이라는 지적을 받을 수도 있고 개각의 폭과 내용이 지방선거 이슈로 활용될 수 있다는 얘기였다 ◇사고 수습 후後 지방선거 전前 개각할 듯 그럼에도 지방선거 전 개각으로 가닥을 잡아가는 이유에 대해 청와대 관계자는 일정상 어쩔 수 없다고 했다 이 관계자는 월 중에는 세월호 사고 수습이 어느 정도 마무리될 것이라며 그 단계는 지방선거 일정과 상관없이 대통령이 성난 국민에게 수습책을 제시해야 하는 시점이라고 했다 그는 물론 이대로 가면 지방선거가 위험하다는 당의 목소리도 감안할 수밖에 없다고도 했다 전면 개각론까지 들고 나왔던 새누리당은 일단 고삐를 늦추는 모습이다 새누리당의 김재원 전략기획본부장은 일 라디오에 출연해 내각 개편이라든가 이런 것을 어떤 국면을 전환하기 위한 전략으로 사용한다는 것은 바람직하지 않다고 했다 그는 사고 수습에 일단 매진하고 그다음에 저희가 맞아야 할 회초리는 아프게라도 맞아야 하는 그런 형국이라면서 개각의 필요성에 대해선 일부 공감한다고 했다 ◇일각에선 총리 교체론도 개각의 폭에 대해서는 내각 총사퇴는 어렵다는 게 청와대 기류다 박 대통령의 한 참모는 인선과 검증 청문회까지 족히 두 달은 걸릴 텐데 그 기간에 일은 누가 하느냐고 했다 외교안보 라인의 경우 북한의 추가 핵실험 도발이 예상되는 지금 손대기가 쉽지 않다는 것이다 규제 혁파 공공기관개혁을 담당하는 경제 라인도 통째로 바꾼다면 한동안 핵심 국정 과제의 표류가 불가피해질 수 있다 이번 사고 수습에서 우왕좌왕하는 모습을 보인 안전행정부도 지방선거 관리 주무부처라서 장관 교체가 만만치 않을 것이란 얘기도 나온다 청와대의 중폭 개각론은 이런 현실을 감안한 것으로 보인다 여권 관계자는 전면 개편이 어렵다면 박 대통령이 상징성이 강한 몇몇 자리를 교체해 개각에 무게감을 주려 할 것이라고 했다 이번 개각의 포인트는 정홍원 총리의 교체 여부라는 얘기가 나오는 것도 이런 차원으로 보인다 새누리당에선 청와대가 경제를 아는 민생형 총리라는 콘셉트로 후보들을 찾고 있다고 하더라는 말도 흘러나온다 균형과 안배보다 전문성을 우위에 뒀던 박 대통령의 인사 스타일이 이번 개각부터 바뀌어야 한다는 지적도 있다 여권 내에서는 박 대통령이 지향하는  대한민국에 맞게 화합형 내각을 구성해야 한다는 목소리가 많다 정무 감각과 돌파력을 갖춘 정치인 출신을 발탁해야 한다는 지적도 꽤 있다 
38, 다저스가 지난 일 미 프로야구 필라델피아 필리스와의 홈 경기에 앞서 세월호 희생자를 위한 추모의 시간을 가진 것은 류현진의 요청에 따른 것이었다 다저스 홍보팀 존 채퍼 매니저는 일 경기 전 묵념 등 추모 행사를 하게 된 것은 전적으로 류현진의 아이디어라며 류현진과 통역 마틴 김이 구단에 제안했고 구단도 이를 즉시 받아들였다고 밝혔다 다저스는 경기 전 다저스타디움에서 희생자들을 위해 묵념 하는 시간을 가졌다 미국 국가를 부르기 전 사회자의 안내에 따라 관중이 모두 일어났고 다저스타디움 전광판에는 실종자 가족 두 명이 전남 진도군 팽목항 바닷가에 앉아 사고 해역을 지켜보는 장면이 나왔다 이날 선발 투수로 나선 류현진을 포함한 양 팀 선수단과 관중이 함께 희생자들을 애도했다 다저스의 장내 해설자 빈 스컬리도 경기 전 희생자들을 위한 추모의 말을 남겼다 류현진이 등판하는 날에는 ∼명의 한인 팬이 꾸준히 다저스타디움을 찾기 때문에 이날 추모 행사의 의미는 더 컸다 년 미국 인구 조사에 따르면 캘리포니아주 카운티에 사는 한국계는 만명이다 지역 언론도 세월호 사고 관련 뉴스를 비중 있게 다루고 있다 류현진은 지난 일에는 자신의 트위터를 통해 모두 무사히 가족 품으로 돌아갔으면 좋겠네요 모두 힘내세요라는 위로의 뜻을 전했다 일 샌프란시스코 자이언츠와의 원정 경기를 앞두고는 자신의 라커에 라는 문구를 붙여놨다 희생자와 구조요원을 돕기 위해 억원을 기부하기도 했다 류현진은 지난 일 애리조나 다이아몬드백스와의 경기를 앞두고는 자선 사인회를 열었다 사인회 역시 류현진이 구단에 협조를 요청해 열리게 됐다 류현진은 엄청난 사고로 마음의 상처를 입은 분들에게 멀리서나마 힘이 되고 싶었다고 했다 
39,  준호가 세월호 침몰 사고 피해자 지원을 위해 천만 원을 기부했다 일 전국재해구호협회에 따르면  준호는 세월호 침몰 희생자 및 실종자를 위해 써달라며 천만 원을 전달했다 준호는 성금과 함께 작은 힘이지만 도움을 주고 싶다는 뜻을 밝혔다 준호는 기부 사실을 공개하지 않고 가족과 함께 협회에 직접 연락해 기부한 것으로 알려졌다 준호가 낸 기부금은 생존자 구호 활동 및 피해 가족들을 위한 생필품 지원을 하는 데 우선 쓰여진다 이후 유족 대표 등과 협의해 피해자 가족들에게 전달된다 한편  준호 외에도 미쓰에이 수지 엠블랙 이준 배우 박신혜 정일우 김수현 오연서 송승헌 주상욱 차승원 온주완 추성훈 양현석 강호동 김연아 선수 류현진 선수 등 수많은 스타들이 기부 행렬에 동참했다 
40, 유정복 전前 안전행정부 장관이 세월호 침몰 사고로 온 국민이 비탄에 빠져있는 가운데 선거 운동을 했다는 일부 보도에 대해 해명했다 유 전 장관은  지방선거 새누리당 인천시장 예비후보로 등록한 상태다 유 전 장관은 일 보도자료를 통해 지난 일 인천 부평구의 모 후보 사무실을 방문한 것은 부평지역 새누리당 구청장 및 시구의원 후보자 여명으로부터 서로의 공약에 대해 의논하고 활용 방안을 공부하는 자리에 참석해달라는 요청을 받아 사무실에 들르게 된 것이라며 일반 당원이나 지지자들을 대상으로 한 선거운동이 결코 아니었다 의례적인 인사말을 하고 나온 것 뿐이라고 밝혔다 앞서 는 유 전 장관이 일 인천 부평의 한 구의원 예비후보 사무실을 방문해 새누리당 당원들을 상대로 여기 계신 분들을 다 절대적으로 믿는다 우리 모두를 위해서 확실하게 할 수 있도록 협조해 달라며 구청장과 시의원은 말할 것도 없이 시장과 같이 가는 것 이건 제가 시장 후보가 돼야 하는 이유이기도 하고 여러분들이 당선되기 위한 이유이기도 하다고 말했다고 보도했다 유 전 장관은 이번에 불행하게도 세월호 사건이 있어서 지금 국민들이 이렇기 때문에 우리가 로우키로 가는데 어쨌든 선거 국면에 있어서는 우리가 갖고 있는 경쟁력으로 저쪽을 완전히 제압시켜야 한다는 말도 한 것으로 전해졌다 이에 대해 유 전 장관은 세월호 침몰 관련 기도모임 희생자 조문 외 어떠한 행사에도 참석하지 않는 등 선거와 관련한 대외 활동을 중단해 왔다며 당시 모임이 후보자들의 순수한 정책 공부모임이었다는 것이 분명함에도 사전계획 하에 불법적으로 현장을 녹취해서 제가 무슨 엄청난 선거운동이라도 하고 돌아다니는 것처럼 사실을 왜곡해 안타깝다고 해명했다 
41, 올해 회째를 맞이하는 서울국제오디오쇼가 세월호 참사 추모 분위기 속에서 차분하게 그 시작을 알렸다 국내에 유일한 국제 오디오 쇼이기도 한 이번 행사에는 여 개 해외오디오 수입사 및 국내 기업이 참여했으며 월 일까지 장충동 소재 그랜드 앰배서더 서울에서 진행된다  플레이어와  그리고 를 전시한 야마하코리아는 전시부스가 호텔 룸인 것을 최대한 활용해 다양한 장르의 오디오 청취를 방문하는 소비자들에게 전하고 있으며  도 전시 중이다 해직 언론인 출신으로 주목을 받았던 국산 스피커 제작업체 쿠르베스피커는 드라마 밀회에 협찬했던 자사 스피커와 더불어 아직 미공개 중인 데스크용 스피커를 전시하고 있어 주목받았다 이 데스크용 스피커는 현재 발매일정 및 스펙등은 공개돼 있지 않지만 청음이 가능하다 이번 서울국제오디오쇼는 공개되어 있는 공간에서 제품들을 전시하는 방식이 아닌 각 업체가 특급 호텔 룸에 주력제품과 신제품 전시와 청음을 동시에 한다는 특징이 있다 수백에서 수천만 원대의 하이파이 오디오 시스템을 직접 보고 청음 하는 기회가 그리 흔하지는 않아 하이파이오디오에 관심 있는 소비자들에겐 좋은 기회가 될 것으로 보이는데 대략적인 트렌드와 추천하는 부스들을 간략하게 소개한다 외산 고가 하이파이 오디오들의 경우 시스템을 이용한 일명 넷플레이어의 출시 경향이 뚜렷하다 국산제품으로는 을 주목할 필요가 있는데 를 표방하는 제품이다 또한 규격에  프로세싱을 지원하는 하이파이 오디오 제품인 사의   역시 관심 있게 볼 필요가 있다 이와 더불어 국내 기업들 제품들의 약진이 눈에 띄는데 앞서 소개한 쿠르베스피커를 필두로 소름이 돋을 정도의 입체음향을 체험할 수 있는 사의  하이엔드뮤직사의 수제 스피커와 최근 출시한 우퍼 아날로그보이스사의 풀 레인지 스피커  오디오는 물론 에서도 사용이 가능한 전원을 이용하는 노이즈필터 오디오 기기 및 스피커를 자체 제작하는 오디오키드 하이파이 오디오 사용자라면 한번은 듣게 되는 명작을 꾸준히 제작해 출시하고 있는 서병익 오디오는 꼭 방문해 보길 추천한다 세월호 애도속에 열리는 이번 행사에 참석하는 모든 업체가 가슴에 노란리본을 달고 소비자를 맞이하고 있는 모습이었고 청음을 위한 음악 선곡 역시 애도를 표하는 음악들로 채워지고 있어 하이파이 오디오에 관심있는 소비자들은 물론이고 음악으로 아픔을 달래려는 소비자들에게 추천할 행사라 할 수 있다 입장료는 원이며 관람사전 예약은  서울국제 오디오쇼 공식홈페이지에서 하면 된다 글핸드모바일닷컴 박도성 
42, 세월호 침몰 일째이자 소조기小潮期일 마지막 날인 일 해경과 민간 잠수사들은 진도 앞바다에서 세월호 실종자 시신 구오후 시 현재를 수습했다 이로써 세월호 침몰 희생자 수는 명으로 늘어 당초 수색 당국이 발표한 실종자 숫자명의 절반을 훌쩍 넘어섰다 소조기는 유속이 느리고 파도도 높지 않아 잠수사들이 활발하게 수중에서 활동할 수 있는 기간이다 범정부사고대책본부는 이날 오전 시 분부터 많은 학생의 시신이 있을 것으로 보이는 층 선수와 층 선수선미를 중심으로 수색 작업을 벌였다 층 선미와 중앙 부분은 안산 단원고 학생 명이 여 객실에 나뉘어 묵었던 곳이다 현장 주변에서는 민간 잠수사들을 중심으로 층 다인실에 학생 여명이 있다는 얘기가 나왔다 이날 해군 구조대 민간 잠수사 등 구조대원 명 함정 척 항공기 대 등이 투입돼 최대 규모 수색 작업을 벌였지만 성과는 기대에 미치지 못했다 일과 일 각각 명 명의 시신을 수습한 구조대는 이날 구오후 시 현재를 더 수습하는 데 그쳤다 팽목항에서 지지부진한 시신 수습 작업을 지켜보며 초조해하던 실종자 가족들은 실망을 금치 못했다 세월호는 현재 우현이 하늘을 보고 누워 있고 좌현 일부는 바다 밑바닥 펄에 닿아 있는 상태다 본격적으로 선내에 진입해 수색을 시작한 지 사흘째 되는 이날까지 대책본부가 차 수색 작업을 완료한 공간은 수면으로부터 절반가량우현선체 가운데 잠수사들은 가이드라인 개를 따라 선체에 접근 특수 제작 망치와 손도끼 등으로 유리창을 깨고 진입했다 선체 내부에서는 절단용접기로 격벽을 부숴가며 수색했다 이들은 이날 펄에 닿아 있는 아랫부분좌현으로 진입하기 위해 사력을 다했다 하지만 시계視界가 불과 수십㎝에 불과한 데다 각종 부유물이 통로를 가로막아 작업 조건은 최악이라고 잠수사들은 전했다 해경은 학생들이 몰려 있는 것으로 추정되는 선미 부분 구조가 복잡하고 진입로가 좁아 어려움이 있지만 총력을 다하고 있다고 밝혔다 
43, 버락 오바마 미국 대통령은 일 박근혜 대통령과의 한미 정상회담 직후 예정된 공동 기자회견에서 여객선 세월호 침몰에 대한 애도의 뜻을 표할 것으로 일 알려졌다 정부 관계자는 이날 오바마 대통령이 두 딸을 둔 아버지로서 세월호 피해자 가족을 진심으로 위로하고 싶어한다며 공식 일정 중에 애도의 뜻을 표현할 것 같다고 말했다 주철기 청와대 외교안보수석은 일정상 서울에서 적절히 애도의 뜻을 표시하는 계기가 있지 않겠느냐고 말했다 한국 체류 일정이 짧은 데다 전남 진도군이나 경기 안산의 현장 방문은 유가족이나 수색 활동에 오히려 폐를 끼칠 수 있다는 점을 고려한 것이다 오바마 대통령은 일 낮 한국에 온 뒤 곧바로 청와대에서 간단한 공식환영식을 갖고 시간가량 정상회담을 할 예정이다 박 대통령 취임 후 오바마 대통령이 한국에 오는 것은 이번이 처음이다 두 대통령은 공동 기자회견 뒤 청와대에서 시간 반 정도 업무 만찬을 한다 주 수석은 이번 정상회담에서는 글로벌 동맹으로 진화하고 있는 한미 동맹의 발전 방향 최근 북한의 핵실험 위협 관련 동향을 포함한 북핵북한 문제 그리고 동북아 정세 등에 대한 전략적 차원의 논의가 이뤄질 계획이라며 북핵 위협에 대처하여 빈틈없는 대북 공조를 확인하는 계기가 될 것이라고 했다 두 정상은 박 대통령의 통일 대박론과 드레스덴 연설을 바탕으로 한 한반도 통일 문제에 대해서도 논의할 것으로 알려졌다 정상회담에서는 오바마 대통령의 방한을 계기로 환수된 문화재 점의 정식 인수 행사도 있을 예정이다 한미 양국은 년 대한제국 성립 당시 특별 제작된 국새 황제지보와 수강태황제보 등 개의 인장을 이번에 한국으로 반환하는 데 합의했다 이 국새와 인장은  전쟁 때 북한군의 덕수궁 약탈 과정에서 분실됐다 오바마 대통령은 일 한미 양국의 경제인을 초청해서 조찬 간담회를 한 뒤 한미 연합사에서 연합 방위력에 대한 브리핑을 들을 예정이다 또 용산 전쟁기념관과 경복궁 방문도 검토하고 있다 오바마 대통령은 역대 미국 대통령 중 한국을 가장 많이 방문회한 대통령이 된다 
44, 세월호 소유주인 유병언 전 세모 회장 일가一家 비리 수사에 최고 칼잡이로 꼽히는 두 검사가 나섰다 김진태 검찰총장과 최재경 인천지검장이다 두 사람 모두 검찰 안팎에서 인정받는 최고 특별수사 검사다 김 총장이 직접 최 지검장에게 지시하면서 인천지검에는 개의 특별수사팀유씨 일가 비리 수사 특수팀 해운비리 수사 특수팀이 꾸려졌다 차장검사가 각 팀장이다 최 지검장은 특별수사팀을 총괄 지휘하는 사실상의 특별수사본부장이다 김진태 총장이 사고 발생 일 뒤인 지난 토요일일 최 지검장에게 전화해 수사의 전권全權을 주며 믿고 맡겼다 인천지검은 수사 착수 일 만에 대대적인 출국 금지와 압수 수색에 나섰다 과거 최 지검장의 서울중앙지검 특수부장과 대검 중수부장 시절을 연상시킬 만큼 전광석화다 김 총장은 인천지검뿐만 아니라 세월호 침몰 원인과 구조 과정의 위법 행위를 수사 중인 검경합동수사본부목포지청와 해운업계 비리 수사에 나선 부산지검 수사 상황을 매일 직접 챙기며 지휘하고 있다 김진태 총장은 년 대검 중수부 연구관 때 전노 비자금 수사에 투입돼 노태우 전 대통령을 직접 수사했고 년 한보 특혜 대출 의혹 수사에서 정태수 전 한보그룹 회장을 조사했다 대검 중수과장수사기획관중수부장을 지낸 최 지검장은 현대차 사건을 처리했고 세종증권 매각 사건을 수사하면서 노무현 전 대통령 형 건평씨와 박연차 태광실업 회장 등을 구속했다 
